Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Rafa Gálvez,67172424.0,12.33,6.88,4.75,8.83,9.0,8.17,14.5,12.75,olot
Iván Bravo,67276128.0,12.67,11.25,13.0,7.67,5.67,8.33,11.5,11.83,olot
Mikel Kortazar,67260193.0,2.33,10.25,14.5,10.0,8.67,8.67,6.5,9.58,olot
Àlex Rico,67295759.0,10.5,10.5,9.0,11.67,7.5,11.0,5.75,12.75,olot
Fran Manzanara,67211715.0,10.67,9.62,8.75,10.83,8.33,10.0,10.5,13.08,olot
Omri Hemo,2000440760.0,5.67,12.0,13.0,11.33,9.33,12.0,8.25,12.5,olot
Francisco Eduardo García,2000198830.0,0.0,12.12,13.5,9.5,12.67,15.17,7.0,5.75,olot
Victor Pérez,2000572055.0,4.33,11.25,14.5,12.67,10.83,9.33,12.0,9.33,olot
Ewan,67276233.0,0.67,8.5,12.5,10.33,12.33,13.0,11.5,11.17,olot
Jorge Sangalli,2000202624.0,4.33,4.62,0.0,1.17,1.83,1.0,0.0,7.08,olot
Gael Alonso,67294882.0,11.33,9.5,13.5,4.67,4.33,5.33,11.5,10.67,olot
Alberto Cañizares,2000571806.0,6.83,11.12,8.5,11.5,9.67,11.67,9.0,10.58,olot
Lorenzo,2000714638.0,0.0,9.62,12.75,8.0,13.0,12.67,7.25,7.92,olot
Miguel Fernández,67263770.0,5.67,10.75,11.0,11.0,9.67,12.33,8.0,10.5,olot
Alberto Pereira,2000683136.0,12.33,5.0,6.25,2.33,1.5,4.67,10.5,8.92,olot
Francisco Tena,67211549.0,7.67,4.25,3.5,6.67,2.67,4.67,10.5,6.58,olot
Álex Petxarromán,67246376.0,12.33,8.75,10.5,7.67,5.67,7.33,8.0,12.0,olot
Juan Carlos Chasco,2000574123.0,3.0,5.5,11.0,8.0,2.67,7.33,6.0,2.83,olot
Jordi Prats,2000202599.0,1.33,3.62,0.0,1.5,1.17,2.83,0.0,4.08,olot
Igor Cuesta,2000740950.0,1.17,5.88,0.0,1.17,1.83,1.83,0.0,4.92,ponferrada
Ryan Pole,76062797.0,11.33,11.12,11.5,2.17,1.83,10.83,8.5,12.08,ponferrada
Roberto Sukunza,2000202561.0,14.0,11.38,9.0,2.83,5.33,7.83,15.0,11.75,ponferrada
Nico Montoro,2000513279.0,11.17,12.38,10.0,2.17,5.33,9.67,10.0,11.92,ponferrada
Rulo,67196228.0,11.67,7.5,9.0,7.67,6.67,11.33,5.5,10.83,ponferrada
Ricki Alonso,2000444088.0,8.67,10.88,9.0,11.33,9.0,11.0,9.0,13.0,ponferrada
Lucas Suárez,67291632.0,8.0,11.25,5.5,14.67,9.33,14.33,10.0,10.67,ponferrada
Carlos Pérez,67277708.0,5.0,9.75,12.5,13.0,10.33,12.67,9.5,10.17,ponferrada
Migue Fernández,2000513270.0,1.33,10.5,14.5,13.67,7.33,12.33,5.0,8.5,ponferrada
Alejandro Preciado,76058677.0,2.0,11.75,11.0,10.0,9.33,11.33,10.0,11.33,ponferrada
Igor Larrazabal,2000201328.0,4.83,11.5,16.5,13.0,13.0,11.67,9.0,12.0,ponferrada
Víctor Manuel Miguélez,2000740958.0,10.0,4.12,7.75,2.33,2.33,5.83,7.75,8.08,ponferrada
Vojo Bešović,2000191918.0,5.67,11.12,9.0,11.17,8.33,12.83,12.0,7.17,ponferrada
Alberto Jiménez,2000712145.0,0.0,11.12,10.25,13.17,10.67,12.17,9.25,6.83,ponferrada
Gorka Merino,2000441525.0,7.0,14.12,7.0,8.17,8.33,10.0,6.25,5.92,ponferrada
Edgar Fernández,2000514789.0,9.67,5.0,9.5,2.33,4.33,5.67,10.5,11.0,ponferrada
Quique Refojos,2000514794.0,8.5,6.25,11.5,3.17,3.17,3.67,14.0,9.0,ponferrada
Sadio Halidou,2000680220.0,11.67,5.5,12.0,2.0,2.33,6.0,10.5,10.17,ponferrada
Álvaro Fernández,67262229.0,3.67,8.75,11.0,6.67,4.33,3.67,5.5,11.17,pontevedra
Borja Esnaola,2000438807.0,12.5,10.0,8.75,2.33,2.17,6.17,11.5,12.0,pontevedra
Francisco Javier García,2000442254.0,9.67,11.5,12.0,7.33,6.33,7.0,13.5,12.33,pontevedra
Fernando Juan,2000198639.0,12.0,11.25,12.0,6.33,6.67,5.33,12.5,12.17,pontevedra
Álex Pérez,2000020028.0,11.67,9.25,13.5,8.67,7.33,9.0,8.5,12.67,pontevedra
Mohamed Gallar,2000444071.0,13.67,11.38,4.75,8.0,6.67,9.0,11.0,9.92,pontevedra
Álvaro Fortes,2000443308.0,13.0,12.0,11.0,8.67,5.17,5.33,11.5,12.33,pontevedra
David Alfonso,67244455.0,0.0,7.5,13.5,10.0,8.83,12.83,5.0,7.0,pontevedra
Julio Delgado,67221282.0,2.0,8.5,13.5,10.33,9.67,12.67,2.5,9.83,pontevedra
Chiquinho,83169933.0,5.83,10.0,13.5,11.33,10.17,10.83,7.0,9.33,pontevedra
Víctor Socorro,67277518.0,4.0,11.0,14.5,10.33,12.0,12.33,12.0,7.67,pontevedra
Pedro Manuel Peña,2000665371.0,3.0,7.0,11.0,2.67,3.0,2.67,4.5,3.92,pontevedra
Andrés Alcántara,2000440886.0,10.5,12.5,10.75,3.33,1.83,8.17,7.0,10.17,pontevedra
Pep,2000198640.0,9.67,10.0,8.0,9.33,6.67,10.0,13.0,11.75,pontevedra
Serafín Godoy,2000202566.0,0.0,12.38,15.5,11.5,4.67,12.0,9.5,4.58,pontevedra
Pablo Jurado,2000681314.0,11.67,4.38,6.75,1.0,3.17,4.0,11.25,9.58,pontevedra
David Luna,67261047.0,11.33,9.5,11.5,2.17,3.83,6.83,10.75,10.75,pontevedra
Abel Pascual,67215623.0,12.67,10.25,10.0,6.33,5.0,6.67,12.0,10.5,pontevedra
Diego Ceballos,67269375.0,11.0,11.0,12.5,8.67,9.67,10.33,9.0,12.17,pontevedra
Isra Cano,2000065444.0,0.0,7.5,10.5,15.0,8.83,12.83,5.75,8.17,pontevedra
Isaiah,2000194472.0,11.33,11.5,8.0,1.83,3.17,6.83,10.25,12.25,pontevedra
Alain Garai,2000679842.0,0.0,3.5,16.0,10.33,9.0,8.5,6.75,3.17,pontevedra
Gorka Arrizabalaga,2000683360.0,0.0,8.75,9.0,12.33,9.0,11.17,9.5,5.83,pontevedra
Koldo Valencia,2000663358.0,7.67,11.0,14.5,11.33,10.67,12.67,6.5,12.0,rsanb
David Krecek,2000569970.0,12.67,14.5,13.0,8.33,7.33,7.33,13.5,13.0,rsanb
Stefán Þór Jónsson,2000531873.0,13.0,12.0,11.0,7.0,6.67,8.0,12.0,12.33,rsanb
Álvaro Sánchez,2000685713.0,4.67,12.0,14.0,10.0,9.0,15.0,8.5,10.83,rsanb
Kian Van Den Bergh,2000632259.0,6.33,12.5,16.0,11.67,10.0,13.0,8.5,10.83,rsanb
Francesco Zamuner,2000626880.0,10.67,11.75,12.0,10.0,10.0,12.67,9.5,13.33,rsanb
Roberto van Brakel,2000572868.0,5.0,13.25,15.5,12.33,11.0,13.0,8.5,9.5,rsanb
Antonio Navarro,2000571902.0,9.67,13.0,14.5,9.0,6.67,9.67,6.5,14.0,rsanb
Vicente,2000571659.0,5.33,12.75,15.5,11.33,11.0,12.33,8.5,10.67,rsanb
Felipe,2000510074.0,8.0,15.25,13.0,10.67,12.33,11.67,12.0,12.33,rsanb
Víctor,2000440738.0,9.33,13.25,12.0,13.33,13.0,13.33,10.0,10.83,rsanb
Raffaele Russo,2000324450.0,4.67,13.25,11.0,10.0,3.33,4.33,8.5,11.17,rsanb
Alen Bartolović,2000506471.0,4.67,13.5,14.0,10.67,12.33,13.0,12.5,9.0,rsanb
Ronald Woudenberg,2000633117.0,6.33,11.0,9.5,8.67,4.0,4.67,7.0,10.67,rsanb
Agustín Kranevitter,2000612966.0,6.0,12.25,8.0,8.33,4.33,6.0,9.0,12.0,rsanb
Leandro Alves,2000568887.0,3.33,14.25,14.5,9.67,12.33,11.67,12.0,8.83,rsanb
Carl Mooney,2000410920.0,4.67,11.5,13.5,9.67,14.33,13.67,10.5,10.5,rsanb
Gonzalo Cuadros,2000647507.0,6.33,12.0,14.0,13.0,10.0,13.33,7.5,10.83,rsanb
Buster Juul Vibe,2000566892.0,5.0,14.0,13.5,10.0,11.33,14.33,10.0,10.33,rsanb
Manuel Bosch,2000514796.0,10.33,13.25,15.5,13.33,11.33,13.0,9.5,9.83,rsanb
Jannis Emde,2000504247.0,5.33,13.5,13.0,13.33,9.67,12.33,9.5,12.67,rsanb
Saverio van Lopik,2000437951.0,6.67,11.5,10.0,14.0,11.0,11.67,8.5,9.17,rsanb
Harald Klingmann,2000504134.0,12.67,13.0,13.0,7.33,8.33,10.67,13.0,13.0,rsanb
Özgün Karatepe,2000631119.0,12.67,12.75,14.0,7.33,9.0,10.33,10.5,14.33,rsanb
Matt Bonfield,2000567798.0,11.67,12.5,12.5,10.33,6.67,7.0,9.0,13.0,rsanb
Mateo Gómez,2000512705.0,11.67,13.5,11.0,8.33,7.33,7.33,13.0,12.17,rsanb
Agustín Agirre,2000439259.0,13.33,13.25,12.5,10.67,8.67,11.33,10.0,13.17,rsanb
Scott Diaz,2000706461.0,9.33,11.0,13.5,11.67,11.0,12.0,11.0,14.0,rsanb
Coke Carrillo,2000048835.0,3.33,12.25,11.0,3.0,4.0,6.0,7.0,10.83,rsantander
Adama Mendy,2000663542.0,9.67,10.75,12.75,8.33,4.33,8.5,12.25,12.42,rsantander
Unai Eguíluz,2000066197.0,15.0,11.25,12.5,8.0,5.33,5.67,11.5,11.67,rsantander
Ángel López,95078297.0,12.67,11.75,11.5,10.0,7.67,11.33,10.5,11.33,rsantander
Jeremi Rodríguez,2000056279.0,12.67,11.25,14.5,9.33,6.33,7.67,13.0,10.17,rsantander
Marc Casadó,2000058198.0,7.67,12.5,13.5,13.0,9.67,11.33,11.0,11.83,rsantander
Juan De Dios Navarro,2000196452.0,6.0,11.75,14.5,12.0,7.33,12.67,7.5,7.5,rsantander
Vassi,67293620.0,7.33,10.75,11.5,11.67,12.0,15.33,7.0,11.5,rsantander
Esteban Herrera,2000663543.0,1.17,11.12,10.25,12.33,10.67,13.5,8.25,12.0,rsantander
Esteban Iglesias,2000443789.0,4.17,12.5,14.0,12.0,9.67,14.67,7.5,9.67,rsantander
Álex Oyón,2000076170.0,0.67,11.75,11.0,10.0,14.67,14.0,11.5,9.67,rsantander
Pedro José,2000710721.0,10.5,11.0,10.75,2.5,2.83,10.67,8.25,11.75,rsantander
Abraham,2000710717.0,0.0,8.88,11.75,14.33,12.33,13.0,7.5,7.67,rsantander
Alvaro Montoya,2000440605.0,1.0,13.75,14.5,10.67,10.67,13.33,13.0,10.0,rsantander
Abraham Camus,2000663544.0,0.0,9.5,15.5,11.83,11.17,11.33,5.75,8.5,rsantander
José Carlos Fernández,2000198844.0,13.67,12.75,7.5,6.33,3.67,7.0,14.5,12.17,rsantander
Vicente Agulló,2000031433.0,6.33,11.25,13.5,9.0,7.0,12.33,6.5,9.33,rsantander
Gabriel Blanco,2000200470.0,1.33,12.5,10.5,12.0,7.67,11.0,8.0,10.67,rsantander
Dramane Diarra,2000710909.0,0.0,10.25,15.75,8.33,11.67,10.17,8.25,5.42,rsantander
Adrián,67276068.0,1.33,8.62,11.0,3.17,2.5,1.83,7.5,7.08,rsantander
Dani Villahermosa,2000049421.0,9.33,10.0,14.0,12.33,8.0,10.67,12.0,10.67,rsantander
Souleymane Kané,2000713453.0,0.0,4.38,8.25,11.67,6.17,8.0,7.5,4.5,rsantander
Ander Iru,67260190.0,5.5,8.88,12.0,8.67,4.33,5.0,6.25,10.75,sabadell
Carlos Isaac,67228752.0,13.0,8.0,13.75,9.33,7.67,9.83,10.5,10.33,sabadell
Adrián Granado,67294774.0,14.0,10.5,12.0,5.67,5.67,5.33,14.5,12.33,sabadell
Josep María González,2000201491.0,11.33,11.5,9.5,8.0,5.67,7.33,9.5,12.0,sabadell
Luis,2000193720.0,12.33,12.25,12.0,7.67,6.0,7.0,6.0,12.17,sabadell
Álvaro Goikoetxea,2000198139.0,11.0,11.75,10.0,12.5,9.83,11.83,8.75,12.33,sabadell
Aarón Rey,67228467.0,9.0,9.62,13.0,11.83,10.67,12.83,7.5,11.92,sabadell
Yago Santiago,28129860.0,10.33,11.75,14.0,12.67,11.0,11.0,10.5,8.67,sabadell
Pol Arjona,2000633084.0,2.17,10.38,14.5,11.83,12.5,13.33,10.5,8.92,sabadell
Lucas Rodrigues,19362985.0,5.17,10.75,13.5,12.0,11.67,12.33,11.0,11.83,sabadell
Mario Martínez,2000439249.0,4.67,12.12,12.5,11.17,11.0,15.33,11.5,10.25,sabadell
Joaquín,2000713470.0,12.83,9.5,8.0,1.83,4.17,6.83,12.25,11.58,sabadell
Mauro Puche,2000512104.0,1.67,9.75,15.75,13.33,8.0,13.0,10.0,8.17,sabadell
Duaner Rodney,2000571340.0,0.0,10.25,10.5,11.33,10.67,12.0,9.5,5.83,sabadell
Carlos,2000512225.0,4.67,10.75,10.0,12.67,8.0,9.33,10.0,11.67,sabadell
Antonio Manau,2000514807.0,8.0,9.62,9.0,2.5,2.5,6.5,13.0,10.75,sabadell
Gerard,2000633086.0,6.33,5.5,8.5,6.67,1.17,6.67,10.5,3.67,sabadell
David González,2000633083.0,0.0,7.0,8.5,5.83,5.83,7.67,4.25,4.5,sabadell
Jesús Sillero,67196099.0,2.33,8.0,12.0,11.0,11.0,11.67,6.5,9.5,sabadell
Alberto,2000714494.0,2.0,6.38,0.0,1.0,1.5,1.33,0.0,5.33,sabadell
Jordi Martí,2000742932.0,0.0,3.62,7.0,4.83,12.5,10.0,7.75,4.08,sabadell
Juanma,2000199335.0,4.17,10.62,10.0,9.67,3.83,3.83,6.75,11.17,tarragona
Javier,2000664676.0,12.33,11.5,15.25,7.83,7.83,8.83,11.5,12.42,tarragona
Rafa Marín,2000051886.0,11.67,10.75,12.25,6.5,7.67,7.0,16.0,10.33,tarragona
Rodrigo Tarín,67183258.0,14.33,9.38,8.5,11.17,9.67,10.17,12.5,11.75,tarragona
Arnau Solà,67296656.0,11.33,13.5,12.5,10.83,7.83,10.83,11.5,11.92,tarragona
Enrique Pedraza,2000194016.0,12.0,13.0,10.0,7.33,6.5,9.5,14.25,12.33,tarragona
Nassim Ramdane,2000572058.0,5.0,11.75,14.0,11.0,10.0,13.33,9.0,8.5,tarragona
Eneko Pérez,2000441528.0,11.67,11.75,10.0,6.67,6.67,6.67,12.5,12.83,tarragona
Gerardo Rodríguez,2000631751.0,5.5,10.88,14.0,11.17,7.0,16.0,8.0,10.83,tarragona
Yassin Fekir,48036660.0,4.83,8.88,11.75,12.83,12.17,13.0,5.0,11.08,tarragona
Juan Dinenno,14083720.0,4.0,8.75,9.5,10.67,14.33,11.0,14.0,13.33,tarragona
Antoni,2000742548.0,2.5,4.25,12.0,1.5,1.67,1.0,3.5,5.42,tarragona
Iago Fernández,2000052986.0,11.0,11.25,13.5,7.0,4.0,8.67,5.5,10.92,tarragona
Cristóbal Guillén,2000438353.0,0.0,11.75,15.5,10.0,10.83,11.83,6.25,6.67,tarragona
Julio Martín,2000679715.0,0.0,13.38,11.5,9.0,11.67,12.17,8.5,7.5,tarragona
Joshua Ballesté,2000633082.0,4.33,10.0,12.5,12.67,9.5,12.5,9.75,9.92,tarragona
Julio,2000197814.0,8.67,11.75,13.0,7.67,7.0,10.67,7.0,11.5,tarragona
Eugeni,67169241.0,7.67,6.5,7.0,15.67,12.33,12.0,7.0,11.5,tarragona
Paulo Barros,2000191478.0,0.0,11.38,15.5,11.17,11.17,12.0,7.5,5.75,tarragona
Martín Lapeña,67256868.0,5.83,9.88,14.0,13.67,11.17,13.0,8.0,10.67,tarragona
Mohammed Ali,2000633472.0,0.0,11.75,16.0,8.33,13.0,11.67,6.5,7.17,tarragona
Dani García,219036.0,0.83,11.5,13.0,9.33,12.67,11.33,8.0,10.17,tarragona
Laurent Bour,2000570944.0,8.0,12.0,13.0,2.67,3.67,7.67,14.0,13.17,tarragona
Chus Beltrán,2000629925.0,2.17,12.5,16.75,11.33,12.17,14.17,9.25,9.25,zaragozab
Adrián Capapé,2000439539.0,11.33,14.12,14.0,13.5,12.0,13.0,11.0,10.83,zaragozab
Cayetano Guzmán,2000685791.0,1.0,10.38,8.0,9.5,13.5,10.0,13.0,13.58,zaragozab
Salvador Román,2000663176.0,1.0,13.88,15.0,10.17,11.33,13.33,6.5,9.58,zaragozab
Bruno Garba,2000663175.0,10.0,9.25,11.0,3.0,4.33,8.0,10.0,10.33,zaragozab
Jesús María,2000663172.0,10.0,13.25,9.0,1.67,1.67,6.83,12.0,10.83,zaragozab
Manu Miguens,2000663171.0,6.67,11.0,14.0,7.67,4.0,9.0,5.5,5.67,zaragozab
Adrián Carrero,2000629926.0,9.33,12.5,7.5,3.33,2.0,11.5,5.25,13.17,zaragozab
Serafín Cabezas,2000629922.0,0.0,10.75,9.0,11.33,9.17,11.0,10.5,5.5,zaragozab
Ramón Alfaro,2000511082.0,8.0,12.5,13.0,10.33,5.33,8.33,9.5,10.83,zaragozab
Biel Cárdenas,2000629927.0,7.33,13.5,11.5,9.0,4.17,10.67,8.0,6.42,zaragozab
Julio,2000629924.0,9.0,14.25,14.0,3.33,1.67,10.0,9.5,11.83,zaragozab
Iván Romero,2000629923.0,12.83,12.88,13.0,7.17,7.17,7.33,11.5,12.42,zaragozab
Luis Pomareta,2000629921.0,5.0,5.0,8.5,2.67,2.0,1.33,5.0,4.83,zaragozab
Santiago Martínez,2000570461.0,2.5,12.5,15.0,12.0,9.83,11.17,8.25,9.75,zaragozab
Félix Artigas,2000511083.0,6.0,11.0,10.5,7.67,7.67,12.67,6.5,7.5,zaragozab
Ignacio Caballero,2000511080.0,11.17,13.5,10.0,3.5,3.0,8.33,6.5,12.0,zaragozab
Juan Manuel Mejías,2000442677.0,13.33,12.25,10.0,8.67,8.67,8.67,5.75,13.83,zaragozab
Ismael Bermudo,2000439534.0,12.33,12.5,11.5,8.33,7.67,10.33,10.0,12.83,zaragozab
Themba Teneso,2000439093.0,3.5,12.75,14.0,12.33,12.67,14.0,11.5,9.67,zaragozab
Xavi Jiménez,2000194000.0,12.33,12.25,9.0,6.0,6.5,8.0,11.5,11.0,zaragozab
Juan Antonio,2000710692.0,3.5,9.75,9.75,2.83,2.17,2.83,3.75,10.08,zaragozab
Andrés Hernández,2000439538.0,12.0,12.5,14.0,6.67,4.67,9.67,6.5,12.5,zaragozab
Hirofumi Saitô,2000192902.0,0.83,12.75,16.5,9.67,14.0,13.33,4.5,8.83,zaragozab
Juma Haule,2000570456.0,6.5,12.38,14.0,11.17,7.17,13.67,11.0,11.08,zaragozab
Adrián Forcén,2000439535.0,1.33,11.5,17.0,11.67,12.67,12.33,10.0,10.5,zaragozab
