Player,UID,GK,DR,DC,DL,WBR,DM,WBL,MR,MC,ML,AMR,AMC,AML,STC,Team
Jan Bednarek,96047750,0,1,1,0,0,1,0,0,0,0,0,0,0,0,milan
Anthony Martial,85086702,0,0,0,0,0,0,0,0,0,1,1,0,1,1,milan
Fikayo Tomori,28097980,0,1,1,0,0,0,0,0,0,0,0,0,0,0,milan
Loris Zunino,2000506778,0,0,0,0,0,0,0,0,1,1,0,0,0,0,milan
Benjamín Croce,2000377768,0,0,0,0,0,0,0,0,0,0,0,1,0,1,milan
Héctor Flores,2000285908,0,0,0,0,0,0,0,0,0,0,0,1,0,1,milan
Lisandru Tramoni,49056370,0,0,0,0,0,0,0,1,0,0,1,0,1,0,milan
Egidio Guidi,2000190821,0,1,0,0,0,1,0,0,1,0,0,0,0,0,milan
Óscar,67228635,0,0,0,0,0,0,0,0,1,1,0,1,1,0,milan
Gennaro Bressan,2000506772,0,0,0,0,0,1,0,0,1,0,0,0,0,0,milan
Cristian Carlos Iglesias,2000511849,0,0,0,1,0,0,1,0,0,1,0,0,1,0,milan
Jost Kunz,2000504128,0,0,1,0,0,1,0,0,1,0,0,0,0,0,milan
Alphonse Areola,85027976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,milan
Ronaldo Vieira,29161106,0,0,0,0,0,1,0,0,1,0,0,0,0,0,milan
Davide Calabria,43123020,0,1,0,1,1,0,1,0,1,0,0,0,0,0,milan
Alessandro Romanò,2000434040,0,1,1,1,0,0,0,0,0,0,0,0,0,0,milan
Fabinho,19183676,0,1,1,0,0,1,0,0,1,0,0,0,0,0,milan
Franck Kessié,13136664,0,0,0,0,0,1,0,0,1,0,0,0,0,0,milan
Lorenzo Di Fusco,2000190824,0,0,0,0,0,0,0,0,0,0,0,0,1,1,milan
Davinson Sánchez,76023027,0,0,1,0,0,1,0,0,0,0,0,0,0,0,milan
Batuhan Kör,70131652,0,0,0,0,0,0,0,0,0,0,1,0,1,1,milan
Wilfried Singo,12078947,0,1,0,0,1,0,0,0,0,0,0,0,0,0,milan
Eljif Elmas,47064795,0,0,0,0,0,0,0,0,1,1,0,1,1,0,napoli
Domenico Cifeca,2000627365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,napoli
Rui Castro,2000434830,0,0,0,0,0,0,0,0,1,0,0,1,0,0,napoli
Rui Quintanilha,2000567666,0,1,0,1,1,1,0,1,0,0,0,0,0,0,napoli
Giuseppe Fieramonti,2000507377,0,0,0,0,0,0,0,0,0,0,1,1,0,1,napoli
Andrea Marras,2000436326,0,0,0,0,0,0,0,0,1,0,0,1,0,0,napoli
Jaroslav Rusnak,2000434077,0,0,0,0,0,0,0,1,0,0,1,1,0,1,napoli
Maurizio Tagliani,2000434020,0,0,0,0,0,0,0,1,0,0,1,0,0,0,napoli
Ivan Stanić,2000431844,0,0,0,0,0,1,0,0,1,0,0,0,0,0,napoli
Facundo Duffard,2000418611,0,0,0,0,0,0,0,0,0,0,1,0,0,1,napoli
Diego Valdés,2000415618,0,0,0,0,0,0,0,0,0,0,0,1,0,1,napoli
Peter Toth,2000290755,0,0,0,0,0,0,0,0,1,0,0,1,0,0,napoli
Victor De Martino,2000193930,0,0,0,0,1,0,0,0,1,0,0,0,0,0,napoli
Agostino Santoni,2000193927,0,1,1,1,0,1,0,0,0,0,0,0,0,0,napoli
Carlos Peña,2000192897,0,1,0,0,1,0,0,0,0,0,0,0,0,0,napoli
Nélio Viveiros,2000192852,0,0,0,0,0,0,0,0,0,0,1,1,0,1,napoli
Andrea Merli,2000192307,0,0,0,0,0,0,1,0,0,0,0,0,1,0,napoli
Russel Abega,2000188792,0,1,1,0,1,1,0,0,0,0,0,0,0,0,napoli
Fabián Luzzi,2000048404,0,0,0,0,0,0,0,0,0,0,0,1,0,1,napoli
Marco Friedl,91143703,0,0,1,1,0,0,1,0,1,0,0,0,0,0,napoli
Alessandro Ruggiu,43500722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,napoli
Giovanni Di Lorenzo,43075156,0,1,1,1,1,1,1,1,0,0,0,0,0,0,napoli
Rohan Evans,2000567837,0,0,1,1,0,0,0,0,0,0,0,0,0,0,napoli
Alê,2000369925,0,1,1,0,0,0,0,0,1,0,0,0,0,0,napoli
Matteo Lovato,43318558,0,0,1,0,0,0,0,0,0,0,0,0,0,0,napoli
Matheus Fernandes,19250978,0,0,0,0,0,1,0,0,1,0,0,0,0,0,napoli
Luca Pellegrini,43252226,0,0,0,1,0,0,1,0,0,1,0,0,0,0,napoli
Marc Roca,67211094,0,0,1,0,0,1,0,0,1,0,0,0,0,0,napoli
Óscar Aranda,2000052060,0,0,0,0,0,0,0,0,0,1,1,0,1,1,napoli
Wojciech Szczęsny,28009478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,napoli
Emiliano Gomez,2000627371,0,0,0,0,0,0,0,0,0,0,0,0,1,1,napoli
Pau López,67178152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,napoli
Željko Spasić,2000211135,0,0,0,0,0,0,0,0,1,0,0,1,0,1,napoli
Maxi Gómez,78078886,0,0,0,0,0,0,0,0,0,0,0,0,0,1,napoli
Aníbal Moreno,14204631,0,0,0,0,0,1,0,0,1,0,0,1,0,0,napoli
Mady Camara,89058721,0,0,0,0,0,1,0,0,1,0,0,1,0,0,napoli
Patrick Anonam,2000194988,0,1,1,0,0,0,0,0,0,0,0,0,0,0,napoli
Giuseppe Andretta,2000567838,0,0,1,0,0,0,0,0,0,0,0,0,0,0,napoli
Ibrahim Irié Bi,2000567842,0,0,0,0,0,0,0,0,0,0,1,1,0,1,napoli
Federico Della Torre,2000649129,0,0,0,0,0,0,0,1,0,0,1,0,0,1,napoli
Luca Chirico,2000507838,0,0,0,0,0,0,0,0,0,0,1,1,0,1,napoli
Pavlos Rassias,2000237428,0,0,0,0,0,0,0,0,1,0,0,1,0,0,parma
Christian,2000632607,0,0,0,0,0,0,0,0,0,0,1,1,0,1,parma
Pier Giorgio Taddei,2000571737,0,0,0,0,0,0,0,0,1,0,0,1,0,0,parma
Luca Volpi,2000569300,0,0,1,0,0,0,0,0,1,0,0,0,0,0,parma
Simone Barcellona,2000508897,0,0,0,0,0,0,0,0,0,0,0,0,1,1,parma
Giancarlo Spozio,2000508197,0,0,0,0,0,0,0,0,1,0,1,0,0,0,parma
Riccardo Leonardi,2000442509,0,0,0,0,0,0,0,0,1,0,0,1,0,0,parma
Fabio Romani,2000439764,0,1,1,0,0,0,0,0,0,0,0,0,0,0,parma
Simone Scotta,2000437494,0,0,0,0,0,0,0,0,1,0,0,1,0,0,parma
Giovanni Piva,2000325053,0,0,0,0,0,0,0,1,0,0,1,0,0,0,parma
Martin De Gasperi,2000325005,0,0,0,0,0,0,0,0,0,0,0,1,0,1,parma
Eligio Genchi,2000323481,0,0,0,0,0,0,0,0,1,0,0,1,0,0,parma
Ludovico Serretti,2000199979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,parma
Pablo Torre,2000040347,0,0,0,0,0,0,0,0,1,0,0,1,0,0,parma
Yoane Wissa,85140175,0,0,0,0,0,0,0,0,0,1,0,0,1,1,parma
Michael Cortesão,2000708279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,parma
Matteo Grasso,2000573680,0,0,0,0,0,0,0,0,0,0,0,1,0,1,parma
Tor Andreas Norheim,2000560760,0,0,0,0,0,0,1,0,0,1,0,0,1,0,parma
Francesco Vrenna,2000439770,0,0,0,0,0,0,0,0,1,0,0,1,0,0,parma
Luca Faraoni,2000439465,0,0,1,1,0,0,0,0,0,0,0,0,0,0,parma
Francisco Borja Cruz,2000437496,0,0,0,0,0,0,0,0,0,0,1,0,1,1,parma
Alfio Cattani,2000326553,0,0,1,0,0,0,0,0,0,0,0,0,0,0,parma
Francesco Matta,2000325901,0,0,0,0,0,0,0,0,1,0,1,1,1,0,parma
Domenico Barbato,2000325091,0,0,0,0,0,1,0,0,1,0,0,0,0,0,parma
Alessandro Longoni,2000191664,0,1,1,0,0,0,0,0,0,0,0,0,0,0,parma
Łukasz Poręba,96131652,0,0,0,0,0,1,0,0,1,0,0,1,0,0,parma
Abdou Diallo,85120721,0,0,1,1,0,1,0,0,0,0,0,0,0,0,parma
Filippo Sgarbi,43161673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,parma
Mauro Coppolaro,43159454,0,1,1,0,1,0,0,0,0,0,0,0,0,0,parma
Tomas Suslov,37076659,0,0,0,0,0,0,0,1,1,0,1,1,1,1,parma
Justin Hoogma,37059335,0,0,1,1,0,1,0,0,0,0,0,0,0,0,parma
Jonas Larsen,2000325619,0,1,0,1,0,0,0,0,0,0,1,0,0,0,parma
Antonino Fradella,43393070,0,1,1,1,0,0,0,0,0,0,0,0,0,0,parma
Bartłomiej Maliszewski,96160054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,parma
Antonio Vaccaro,2000324883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,parma
Filippo Rinaldi,43425797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,parma
Abner Medrado,2000410747,0,0,0,0,0,0,0,0,0,1,0,1,1,0,parma
Jesús Castillejo,2000569085,0,0,0,0,0,0,0,1,0,0,1,0,0,1,parma
Nuno Garcia,2000567861,0,0,0,0,0,0,0,1,0,0,1,1,0,0,parma
Gennaro Caiazzo,2000434797,0,0,0,0,0,1,0,0,1,0,0,1,0,0,parma
Andrea Signori,2000569091,0,0,1,1,0,0,0,0,0,0,0,0,0,0,parma
Dejan Petrovič,62176071,0,0,0,0,0,1,0,0,1,0,0,1,0,0,parma
Janis Antiste,49048340,0,0,0,0,0,0,0,0,0,0,1,1,1,1,parma
Andreaw Gravillon,43207127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,parma
Amir Murillo,80028885,0,1,1,0,1,0,0,0,0,0,0,0,0,0,parma
Hans Garli,2000621604,0,0,0,0,0,1,0,0,1,1,0,1,0,0,roma
Marat Shadrin,2000232973,0,0,0,0,0,0,0,1,0,0,1,0,0,0,roma
Marash Kumbulla,43296495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,roma
Glaysson,2000607603,0,0,0,0,0,0,0,0,1,1,0,1,1,0,roma
Luis González,2000561873,0,0,0,1,0,0,1,0,0,0,0,0,1,0,roma
Mathias Jovanović,2000507455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,roma
Alessio Giustini,2000506990,0,0,0,0,0,0,0,0,0,0,1,0,1,1,roma
Giuseppe Assogna,2000506989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,roma
Zahari Tanev,2000503649,0,0,0,0,0,0,0,0,1,0,0,1,0,1,roma
Djérson,2000485898,0,0,0,0,0,0,0,0,1,0,0,1,0,0,roma
Domiziano Cosimi,2000434782,0,0,1,1,0,0,1,0,0,0,0,0,0,0,roma
Emanuele Tassinari,2000434778,0,1,0,0,1,0,0,0,0,0,1,0,0,0,roma
Markos Bouroutzikas,2000232927,0,1,0,1,0,1,0,0,0,1,0,0,1,0,roma
Arne Maier,91151073,0,0,0,0,0,1,0,0,1,0,0,1,0,0,roma
Ulises Xavier Pérez Lazarte,2000541711,0,0,0,0,0,0,0,0,0,0,1,1,1,1,roma
Leonardo Gazzola,2000506995,0,0,1,0,0,1,0,0,1,0,0,0,0,0,roma
Dante Sottoriva,2000504182,0,0,0,0,0,0,0,0,0,1,0,1,1,1,roma
Branko Kovačec-Buinac,2000436681,0,0,0,0,0,0,0,1,0,0,1,0,0,0,roma
Mykola Matvienko,71075952,0,0,1,1,0,0,1,0,0,0,0,0,0,0,roma
Fabio Depaoli,43161628,0,1,0,0,1,0,0,1,0,0,0,0,0,0,roma
Andrea Belotti,43066936,0,0,0,0,0,0,0,0,0,0,0,0,0,1,roma
Mario Pasalic,24021244,0,0,0,0,0,1,0,0,1,0,0,1,0,0,roma
Bruno Amione,14216968,0,0,1,1,0,0,0,0,0,0,0,0,0,0,roma
Petr Zich,2000436245,0,0,0,0,0,0,0,0,0,1,0,0,1,0,roma
João Ramos,2000506993,0,1,1,0,0,1,0,0,0,0,0,0,0,0,roma
Marijo Lizatović,2000439945,0,0,0,0,0,1,0,0,1,0,0,0,0,0,roma
Giammarco Solimina,2000506991,0,0,1,0,0,1,0,1,1,0,0,0,0,0,roma
Michael Woud,28106413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,roma
Frederico Plisca,2000537059,0,0,0,0,0,0,0,0,0,0,0,1,1,1,roma
Massimo D'Andrea,2000566966,0,0,0,0,0,0,0,1,1,0,1,1,0,0,roma
Christian Pulisic,92074020,0,0,0,0,0,0,0,1,0,1,1,1,1,0,roma
Demba Thiam,43304017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,roma
Emil Audero,43152255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,roma
Angelo Raimondi,2000434779,0,0,1,1,0,0,0,0,0,0,0,0,0,0,roma
Gonzalo Villar,67219031,0,0,0,0,0,1,0,0,1,0,0,0,0,0,roma
Ibañez,19337893,0,0,1,0,0,0,0,0,0,0,0,0,0,0,roma
Marcelo Biedrzicki,2000566970,0,0,0,0,0,0,0,0,1,0,0,1,0,0,roma
Rafael Brito,83243058,0,1,1,0,0,1,0,0,1,0,0,0,0,0,roma
Amine Gouiri,48044735,0,0,0,0,0,0,0,0,0,1,0,0,1,1,roma
Matteo Cardinali,43372028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,roma
Lorenzo Pellegrini,43094100,0,0,0,0,0,1,0,0,1,0,0,1,1,0,roma
José Andrés Velasco,2000573384,0,0,0,0,0,0,0,0,1,0,0,1,0,0,salernitana
Gabriele Ferrara,2000569470,0,0,0,0,0,0,0,0,1,0,1,0,0,0,salernitana
Rino Mercurio,2000569288,0,0,1,1,0,1,0,0,0,0,0,0,0,0,salernitana
Eduardo Montebugnoli,2000511208,0,0,0,0,0,0,0,1,1,0,0,1,0,0,salernitana
Marco Lombardi,2000509497,0,0,0,0,0,0,0,1,0,0,1,1,1,1,salernitana
Stefan Janek,2000508020,0,1,0,0,0,0,0,1,0,0,1,0,0,0,salernitana
Fabiano Cardaci,2000438270,0,0,0,0,0,0,0,0,1,1,0,0,1,1,salernitana
Rémy Bühler,2000434866,0,0,0,0,0,0,0,1,1,0,1,0,0,0,salernitana
Mauro Andreini,2000323661,0,0,0,0,0,0,0,0,1,0,1,1,1,0,salernitana
Silvio Díaz,2000051566,0,0,0,0,0,0,0,0,0,0,1,0,1,1,salernitana
Elia Marra,2000199606,0,0,0,0,0,0,0,1,1,0,0,1,0,0,salernitana
Thomas Pappalardo,2000189557,0,0,0,0,0,0,0,1,1,0,0,1,0,0,salernitana
Dario Gabbianelli,2000569293,0,0,0,1,0,0,1,0,0,0,0,0,0,0,salernitana
Tommaso Bortolin,2000438266,0,1,1,1,0,0,0,0,0,0,0,0,0,0,salernitana
Panagiotis Koupkiolis,2000232960,0,0,0,0,0,0,0,0,0,0,0,0,0,1,salernitana
Giona Cafaro,2000199607,0,0,1,1,0,0,1,0,0,0,0,0,0,0,salernitana
Maximilian Brüll,91206098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,salernitana
Lucas Olaza,78048502,0,0,0,1,0,0,1,0,0,0,0,0,0,0,salernitana
Lucien Agoume,49048461,0,0,0,0,0,1,0,0,1,0,0,1,0,0,salernitana
Colin Dagba,49034905,0,1,0,1,1,0,0,0,0,0,0,0,0,0,salernitana
Alberto Dossena,43202417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,salernitana
Orlando Musso,2000569289,0,0,0,0,0,0,0,0,0,0,1,0,0,1,salernitana
Jacopo Lombardini,2000626005,0,0,1,1,0,0,0,0,0,0,0,0,0,0,salernitana
Nicola Pardini,2000569296,0,1,1,0,0,0,0,0,0,0,0,0,0,0,salernitana
Paolo Gozzi,43372951,0,0,1,0,0,0,0,0,0,0,0,0,0,0,salernitana
Romano Petrelli,2000191146,0,0,0,0,0,0,0,1,1,0,1,0,0,0,salernitana
Miloš Divac,2000482939,0,0,0,0,0,0,0,0,1,0,1,1,0,0,salernitana
Pablo Sierra,2000406688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,salernitana
Stefan Weiss,2000290992,0,0,0,0,0,0,0,1,0,0,1,1,0,1,salernitana
Emerson Hyndman,28084759,0,0,0,0,0,1,0,0,1,0,0,1,0,0,salernitana
M'Bala Nzola,83103196,0,0,0,0,0,0,0,0,0,0,1,0,1,1,salernitana
Héctor Bellerín,28066082,0,1,0,0,1,0,0,0,0,0,0,0,0,0,salernitana
Bozhidar Kraev,22041890,0,0,0,0,0,0,0,0,1,0,1,1,1,1,salernitana
Enrique Lago,2000491309,0,0,0,0,1,0,0,1,0,0,1,0,0,0,salernitana
Jakub Jankto,43207792,0,0,0,0,0,0,0,1,1,1,1,0,1,0,salernitana
Bruno Capela,2000626481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,salernitana
Davide Merelli,43108412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,salernitana
Simone Massi,2000569290,0,1,1,0,1,1,0,0,0,0,0,0,0,0,salernitana
Fabrizio Di Benedetti,2000324218,0,1,1,1,0,0,0,0,0,0,0,0,0,0,salernitana
Marco Fedele,2000626680,0,0,0,0,0,0,0,0,1,1,0,0,0,0,salernitana
Mario Pavan,2000436518,0,1,1,1,0,0,0,0,0,0,0,0,0,0,salernitana
Loris Pane,2000512504,0,0,0,0,0,0,0,1,0,0,1,0,0,1,sampdoria
Gabriele Casagrande,2000514039,0,0,0,0,0,0,0,1,0,0,1,1,0,0,sampdoria
Nicola Mauri,2000512034,0,1,1,0,1,0,0,0,0,0,0,0,0,0,sampdoria
Lorenzo Ruiz Díaz,2000508202,0,0,0,0,0,0,0,0,0,0,1,0,1,1,sampdoria
Alessio Termini,2000508199,0,0,0,0,0,0,0,0,0,0,0,0,1,1,sampdoria
Rubén Mele,2000508198,0,0,0,0,0,0,0,0,1,0,0,1,0,1,sampdoria
Riccardo Rosso,2000508196,0,0,0,0,0,0,0,0,0,1,1,0,1,1,sampdoria
Ruggero Arpini,2000437690,0,0,0,0,0,0,0,0,0,0,0,0,1,1,sampdoria
Ivano Tavella,2000435429,0,0,0,0,0,0,0,0,0,0,0,1,1,1,sampdoria
Prince Ntumba,2000198757,0,0,0,0,0,0,0,0,1,0,0,1,0,1,sampdoria
Jose Carlos Flores,2000193714,0,0,0,0,0,0,0,0,0,0,1,1,0,1,sampdoria
Edward Asamoah,2000193328,0,1,1,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Marco Garofalo,2000190074,0,1,1,0,0,1,0,0,0,0,0,0,0,0,sampdoria
Giacomo Faticanti,2000024755,0,0,0,0,0,1,0,0,1,0,0,1,0,0,sampdoria
Randy Schneider,84153605,0,0,0,0,0,1,0,0,1,0,0,1,0,0,sampdoria
Eric Dier,55032265,0,0,1,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Emmanuel Gyabuaa,43372274,0,0,0,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Felice D'Amico,43297400,0,0,0,0,0,0,0,0,0,1,1,1,1,1,sampdoria
Nadir Zortea,43252462,0,1,0,0,1,0,0,1,0,0,1,0,0,0,sampdoria
Paolo Ghiglione,43140923,0,1,0,0,1,0,0,1,0,0,1,0,0,0,sampdoria
Marco Asensio,67197125,0,0,0,0,0,0,0,1,1,1,1,1,1,0,sampdoria
Fabio Assalino,2000568432,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sampdoria
Liao Jing,2000434024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sampdoria
Lorenzo Gaggero,2000324502,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sampdoria
Jan Bednarek,96047750,0,1,1,0,0,1,0,0,0,0,0,0,0,0,sampdoria
Oussama Idrissi,37052727,0,0,0,0,0,0,0,1,1,1,1,1,1,0,sampdoria
Dion Drena Beljo,24061498,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sampdoria
Claudio Rotunno,2000436308,0,0,1,0,0,1,0,0,0,0,0,0,0,0,sampdoria
Samuele Innocenti,2000323875,0,0,0,0,0,0,0,0,1,0,0,1,0,0,sampdoria
Christian Fogelblad,2000397952,0,0,0,0,0,0,0,1,1,0,1,0,0,0,sampdoria
Giovanni Vezzani,2000570776,0,0,0,0,0,0,0,0,0,0,0,1,0,1,sampdoria
Michele Mascia,2000568039,0,0,0,0,0,0,0,0,1,1,0,0,1,0,sampdoria
Ola Brynhildsen,53125145,0,0,0,0,0,0,0,1,0,1,1,0,1,0,sampdoria
Francis Uzoho,67248183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sampdoria
Philip Ericson,2000606082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sampdoria
Filip Stanković,43425978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sampdoria
Fábio Afonso,2000436530,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sampdoria
Gianluca Gaetano,43317758,0,0,0,0,0,0,0,1,1,1,1,1,1,1,sampdoria
Giovanni Olivieri,2000568427,0,0,0,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Steph Dheer,2000513407,0,0,1,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Rui Silva,55067163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sampdoria
Shurandy Sambo,37060947,0,1,1,0,1,0,0,1,0,0,0,0,0,0,sampdoria
Robert Gal,2000629194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,sampdoria
Simón Carbonell,2000510246,0,0,1,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Mattia Viviani,43298484,0,0,0,0,0,1,0,0,1,0,0,0,0,0,sampdoria
Giorgos Kyriakopoulos,36090959,0,0,0,1,0,0,1,0,0,1,0,0,0,0,sampdoria
Adam Karabec,25062522,0,0,0,0,0,0,0,0,1,0,0,1,0,0,sassuolo
Bryan Rugani,2000567826,0,0,0,0,0,0,0,0,0,0,0,1,1,1,sassuolo
Lorenzo Micucci,2000567825,0,0,0,0,0,0,0,0,0,0,1,0,0,1,sassuolo
Mattia Napoli,2000507848,0,1,1,0,0,0,0,0,0,0,0,0,0,0,sassuolo
Paolo Di Napoli,2000507831,0,0,1,0,0,1,0,0,1,0,0,0,0,0,sassuolo
Marco Saporito,2000507393,0,0,0,0,0,0,0,1,1,1,0,0,0,0,sassuolo
Enrico Taurino,2000435791,0,0,0,0,0,0,0,0,1,0,0,1,0,0,sassuolo
Gregorio Poggi,2000434780,0,0,0,0,0,0,0,1,1,1,1,0,0,0,sassuolo
Adolfo Torrisi,2000326083,0,0,0,0,0,0,0,0,1,0,1,1,1,0,sassuolo
Filippo Ricciardi,2000324317,0,0,0,0,0,0,0,0,1,1,1,1,1,0,sassuolo
Georgi Atanasov,22083648,0,0,0,0,0,0,0,0,0,0,1,1,1,1,sassuolo
Sávio,2000011972,0,0,0,0,0,0,0,1,0,0,1,1,1,1,sassuolo
Simone Felugo,2000193649,0,0,0,0,0,0,0,0,0,0,1,1,0,1,sassuolo
Gianmario Minelli,2000192822,0,0,0,0,0,0,0,0,1,1,0,1,0,0,sassuolo
Godwin Ackah,2000192606,0,0,0,0,0,1,0,0,1,0,1,1,0,0,sassuolo
Nicolò Brighi,2000192605,0,1,1,1,0,0,0,0,0,0,0,0,0,0,sassuolo
Raimondo Gadau,2000192601,0,1,0,1,1,0,0,0,0,0,1,0,0,0,sassuolo
Vasilis Zagaritis,36151881,0,0,0,1,0,0,1,0,0,0,0,0,0,0,sassuolo
Dinko Mandura,2000186481,0,0,0,0,0,0,0,0,1,0,0,1,0,0,sassuolo
Borys Bococi,2000461608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sassuolo
Francesco Petrini,2000435442,0,0,0,0,0,0,0,0,0,0,1,0,0,1,sassuolo
Lorenzo Campadelli,2000435439,0,0,0,0,0,1,0,0,1,0,0,0,0,0,sassuolo
Alex Zanut,2000194920,0,0,0,0,0,0,0,0,0,1,1,0,1,1,sassuolo
Vincenzo Puccinelli,2000192602,0,0,0,0,1,0,0,1,0,0,1,0,0,0,sassuolo
Imran Louza,48038017,0,0,0,0,0,1,0,0,1,0,1,1,0,0,sassuolo
Nicolò Armini,43373238,0,1,1,1,1,0,0,0,0,0,0,0,0,0,sassuolo
Emerson,19158043,0,1,0,1,1,0,1,0,0,0,0,0,0,0,sassuolo
Nicolás Tagliafico,14008030,0,0,0,1,0,0,1,0,0,1,0,0,0,0,sassuolo
Andrea Chiappetta,2000567823,0,0,0,0,0,0,0,1,0,0,1,0,0,1,sassuolo
Manuel Santos,2000439547,0,0,0,0,0,0,0,0,1,1,1,1,1,0,sassuolo
Gianmarco Solagna,2000323862,0,0,0,0,0,0,0,0,1,0,0,0,0,1,sassuolo
Rodrigo Gomes,83333463,0,0,0,0,0,0,0,1,0,0,1,0,1,0,sassuolo
Marcos Paulo,19354619,0,0,0,0,0,0,0,0,1,1,0,1,1,1,sassuolo
Emiliano Buono,2000567820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sassuolo
Marcello Carrieri,2000437682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sassuolo
Tim Rönning,93065015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sassuolo
Andrea Bianchini,43266746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sassuolo
Nahitan Nández,78067241,0,0,0,0,1,1,0,1,1,0,1,0,0,0,sassuolo
Hamed Junior Traoré,43317933,0,0,0,0,0,0,0,0,1,0,0,1,0,0,sassuolo
Paulo Dybala,14044150,0,0,0,0,0,0,0,0,0,0,1,1,1,1,sassuolo
Damiano Manzella,2000438268,0,1,0,0,1,1,0,0,0,0,0,0,0,0,sassuolo
Alessandro Alborghetti,2000566976,0,1,0,1,0,0,1,0,0,1,0,0,0,0,sassuolo
Umberto Lettieri,2000567821,0,1,1,0,0,0,0,0,0,0,0,0,0,0,sassuolo
Pol Lirola,67211095,0,1,0,1,1,0,0,1,0,0,0,0,0,0,sassuolo
Lisandro Martínez,14167329,0,0,1,1,0,1,0,0,1,0,0,0,0,0,sassuolo
Matteo Gabbia,43266774,0,0,1,0,0,1,0,0,0,0,0,0,0,0,sassuolo
Stanislav Lobotka,63012964,0,0,0,0,0,1,0,0,1,0,0,1,0,0,spal
Georgi Tunjov,47070304,0,0,0,0,0,1,0,1,1,1,1,1,0,0,spal
Fabio Di Giulio,2000620075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,spal
Lorenzo Brotto,2000569462,0,0,0,0,0,1,0,0,1,0,0,0,1,0,spal
Attilio Leto,2000569461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,spal
David Galfano,2000510011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,spal
André Lopes,2000509492,0,1,1,1,0,0,0,0,0,0,0,0,0,0,spal
Sotiris Bakalis,2000237415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spal
Alberto Sereni,2000199661,0,0,0,0,0,1,0,0,1,0,0,1,0,0,spal
Umberto Rossetti,2000193647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spal
Julien Pfeiffer,2000192363,0,0,0,0,0,0,0,1,0,1,1,0,1,0,spal
Eugenio Cammarata,2000192308,0,0,0,0,0,0,0,0,0,0,1,0,0,1,spal
Marco Meneghetti,43392838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spal
Samuele Ricci,43390774,0,0,0,0,0,1,0,0,1,0,0,0,0,0,spal
Anouar Gharbi,2000565029,0,0,1,0,0,1,0,1,1,0,0,0,0,0,spal
Krzysztof Szczepankiewicz,2000572872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spal
Daniele Nobile,2000569465,0,0,0,0,0,0,0,1,0,0,1,0,0,0,spal
Rossano Frisari,2000509488,0,0,1,0,0,1,0,1,1,0,0,0,0,0,spal
