Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Mihael Žaper,24053048.0,11.67,11.38,11.75,14.67,13.0,13.0,12.5,12.92,verona
Mehdi Léris,43252697.0,5.83,12.25,13.5,13.17,11.5,13.17,10.5,9.42,verona
Ondrej Lingr,25055110.0,7.67,13.25,13.5,13.0,12.67,13.17,11.0,12.42,verona
Ronaldo Vieira,29161106.0,13.17,13.75,12.0,13.33,11.33,11.83,8.0,13.33,verona
Bronius Rukas,2000191907.0,5.83,15.0,18.0,15.5,12.5,16.5,12.5,11.08,zebre
Arthur,19259600.0,11.33,12.25,12.0,16.67,13.0,15.33,7.0,14.5,zebre
Nico,67276127.0,12.33,15.25,15.0,16.33,12.17,15.17,14.25,14.0,zebre
Giulio Novellino,2000507837.0,9.0,14.75,16.5,14.5,11.67,13.17,11.0,13.67,zebre
Hugo Félix,83335589.0,6.33,13.0,14.0,15.33,13.0,16.17,7.0,10.92,zebre
Rodrigo Bentancur,14094572.0,14.33,15.25,14.0,15.67,13.0,15.33,13.0,15.0,zebre
Harvey Barnes,28100207.0,7.67,13.75,15.0,15.0,13.33,15.33,8.5,12.33,zebre
