Player,UID,GK,DR,DC,DL,WBR,DM,WBL,MR,MC,ML,AMR,AMC,AML,STC,Team
Boubacar Kamara,48043084,0,0,1,0,0,1,0,0,1,0,0,0,0,0,rmdrd
Éder Militão,19273276,0,1,1,0,1,1,0,0,0,0,0,0,0,0,rmdrd
Angeliño,28095342,0,0,0,1,0,0,1,0,0,1,0,0,0,0,rmdrd
Matías Zeiden,2000272732,0,0,0,0,0,1,0,0,1,0,0,0,0,0,rmdrd
Juan Martín Sancho,2000377686,0,0,0,0,0,0,0,0,1,1,0,0,1,0,rmdrd
Kylian Mbappé,85139014,0,0,0,0,0,0,0,0,0,0,1,0,1,1,rmdrd
Youri Tielemans,18077264,0,0,0,0,0,1,0,0,1,0,0,1,0,0,rmdrd
Raheem Sterling,28054109,0,0,0,0,0,0,0,1,0,1,1,1,1,1,rmdrd
Lê,2000410610,0,0,0,0,0,0,0,0,0,0,1,0,0,1,rmdrd
Vinícius Júnior,19302146,0,0,0,0,0,0,0,0,0,1,1,0,1,1,rmdrd
Francisco Mora,2000437769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,rmdrd
Fabrice Mbassi,2000191910,0,1,0,1,0,1,1,0,0,1,0,0,0,0,rmdrd
Abderrahmane Sefrioui,2000433189,0,1,0,0,0,1,0,0,1,0,0,0,0,0,rmdrd
Boris Peters,2000506902,0,0,0,0,0,0,0,0,0,0,1,0,0,1,rmdrd
Zinho Vanheusden,18091405,0,1,1,0,1,1,0,0,0,0,0,0,0,0,rmdrd
Edmond Tapsoba,13196616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,rmdrd
Jadon Sancho,28108490,0,0,0,0,0,0,0,1,0,1,1,1,1,0,rmdrd
Odsonne Edouard,48036880,0,0,0,0,0,0,0,0,0,0,1,1,1,1,rmdrd
Pedro Porro,67268221,0,1,0,0,1,0,0,1,0,0,0,0,0,0,rmdrd
Ciprian Trandafir,2000189363,0,0,0,0,1,0,0,1,0,0,1,0,0,0,rmdrd
Andrew Sinclair,2000432933,0,0,0,0,0,0,0,0,1,0,0,0,0,0,rmdrd
Isaac Guerra,2000439269,0,1,0,0,1,1,0,0,1,0,0,0,0,0,rmdrd
Roberto Bonilla,2000569765,0,0,0,0,0,0,0,0,0,0,1,0,1,1,rmdrd
Kim Christian Høyenhall,2000182998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,rsana
Piotr Jabłoński,2000623979,0,1,0,0,1,0,0,0,0,0,1,0,0,0,rsana
William Saliba,49039004,0,1,1,1,0,0,0,0,0,0,0,0,0,0,rsana
Robin Le Normand,48037162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,rsana
Brandon Williams,28115834,0,1,0,1,1,0,1,0,0,0,0,0,0,0,rsana
Renato Pereira,2000190646,0,0,1,0,0,1,0,0,1,0,0,0,0,0,rsana
Ignacio Vallina,2000570634,0,0,1,0,0,1,0,0,1,0,0,0,0,0,rsana
Ayrton Tallura,2000274550,0,0,0,0,0,0,0,0,1,0,0,1,0,0,rsana
Luka Bransteter,2000054638,0,0,0,0,0,0,0,0,0,0,1,0,0,1,rsana
Adam Hlozek,31041522,0,0,0,0,0,0,0,0,0,0,1,0,1,1,rsana
Tibo De Vos,2000663034,0,0,0,0,0,0,0,0,0,0,1,0,0,1,rsana
David Carmo,83111598,0,0,1,1,0,1,0,0,0,0,0,0,0,0,rsana
Lukas Mohr,2000432897,0,1,1,1,0,0,0,0,0,0,0,0,0,0,rsana
John Bueno,2000419425,0,0,0,0,0,0,0,1,1,0,0,1,0,0,rsana
Denis Zakaria,98034601,0,0,1,0,0,1,0,0,1,0,0,0,0,0,rsana
Sergi Pascual,2000196434,0,0,0,0,0,1,0,0,1,0,0,0,0,0,rsana
Mikel Oyarzábal,67220143,0,0,0,0,0,0,0,0,0,0,1,1,1,1,rsana
Matthias Hasa,2000568032,0,0,0,0,0,0,0,0,0,1,0,0,1,0,rsana
Gabriel Martinelli,19351309,0,0,0,0,0,0,0,0,0,0,1,1,1,1,rsana
Gaetano Oristanio,43425611,0,0,0,0,0,0,0,0,1,0,0,1,0,1,rsana
Álex Remiro,67183918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,rsana
José Gragera,67263880,0,0,0,0,0,1,0,0,1,0,0,0,0,0,rsana
António Silva,83320135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,rsana
Kai Ocaña,2000194470,0,1,0,0,0,0,0,1,0,0,1,0,0,0,rsana
Paweł Brzyski,2000433744,0,0,0,0,0,1,0,0,1,0,0,1,0,0,rsana
John Damiano,2000435431,0,1,1,0,0,1,0,0,1,0,0,0,0,0,rsana
Felipe,2000510074,0,0,0,0,0,0,0,1,0,0,1,0,0,1,rsana
Pablo,2000572050,0,0,0,0,0,0,1,0,0,1,0,0,1,0,rsana
Souza,2000607666,0,0,1,1,0,1,0,0,1,0,0,0,0,0,rsana
Koldo Valencia,2000663358,0,0,0,0,0,0,0,1,0,0,1,1,1,0,rsana
Scott Diaz,2000706461,0,0,0,0,0,1,0,0,1,0,0,1,0,0,rsana
Arijanet Murić,28108492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sevilla
0,29126231,0,1,0,1,1,0,0,0,0,0,0,0,0,0,sevilla
Emmanuel,2000569770,0,0,1,1,0,1,0,0,0,0,0,0,0,0,sevilla
José Marsà,67279755,0,0,1,1,0,0,0,0,0,0,0,0,0,0,sevilla
Rubén,2000510866,0,0,0,1,0,0,1,0,0,1,0,0,0,0,sevilla
Martín Zubimendi,67246385,0,0,0,0,0,1,0,0,1,0,0,0,0,0,sevilla
Joan Jordán,67187249,0,0,0,0,0,1,0,0,1,0,0,0,0,0,sevilla
Agustín,2000440745,0,0,0,0,0,0,0,1,1,0,0,1,0,0,sevilla
Isaac Lihadji,49048366,0,0,0,0,0,0,0,1,0,0,1,1,0,0,sevilla
Raphinha,19242277,0,0,0,0,0,0,0,1,0,1,1,0,1,0,sevilla
Munir,67174735,0,0,0,0,0,0,0,0,0,1,1,1,1,1,sevilla
José María Noguera,2000438352,0,1,1,1,1,0,0,0,0,0,0,0,0,0,sevilla
Valeri Gavazov,2000215456,0,0,0,0,0,0,0,0,1,0,1,1,0,0,sevilla
Gonçalo Ramos,83209468,0,0,0,0,0,0,0,0,1,0,0,1,0,1,sevilla
Federico Real,2000193194,0,0,1,0,0,1,0,0,1,0,0,0,0,0,sevilla
Dario Maresic,16170605,0,0,1,0,0,1,0,0,0,0,0,0,0,0,sevilla
Rogelinho,2000439844,0,0,0,0,0,0,0,1,0,0,1,0,0,1,sevilla
Lucas Ocampos,14031132,0,0,0,0,0,0,0,0,0,1,1,1,1,1,sevilla
Mads Pedersen,27088224,0,0,0,1,0,0,1,0,0,1,0,0,0,0,sevilla
Jordan Henderson,28005568,0,1,1,0,0,1,0,0,1,0,0,0,0,0,sevilla
Koke,67047092,0,0,0,0,0,1,0,1,1,1,0,0,0,0,sevilla
Óliver,67169689,0,0,0,0,0,1,0,0,1,1,0,1,1,0,sevilla
Rasmus Højlund,27160181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sevilla
Andri Fannar Sigurgeirsson,2000439839,0,0,1,1,0,0,0,0,1,0,0,0,0,0,sevilla
Alvaro,2000510252,0,0,0,0,0,0,0,0,0,0,0,1,0,1,sevilla
Sebastián,2000569766,0,0,0,0,0,1,0,0,0,0,0,1,0,0,sevilla
Gautier Larsonneur,85133818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,vale
Enrico Brancadori,2000436507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,vale
Rubén Iranzo,2000032467,0,0,1,1,0,0,0,0,0,0,0,0,0,0,vale
Urko González de Zárate,2000058330,0,0,1,0,0,1,0,0,1,0,0,0,0,0,vale
0,28100123,0,1,0,0,1,0,0,0,0,0,0,0,0,0,vale
José Gayà,67178177,0,0,0,1,0,0,1,0,0,1,0,0,0,0,vale
Morten Thorsby,53098756,0,0,0,0,1,1,0,1,1,0,1,0,0,0,vale
Orkun Kökçü,37061602,0,0,0,0,0,1,0,0,1,0,0,1,0,0,vale
Sérgio Mané,2000507867,0,0,0,0,0,0,0,0,1,1,0,1,1,0,vale
Bartol Barišić,24065111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,vale
Gabriel Jesus,19220266,0,0,0,0,0,0,0,0,0,0,1,1,1,1,vale
Predrag Rajković,62076152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,vale
Ivo Gujinović,2000565341,0,1,0,1,0,0,0,0,0,0,0,0,0,0,vale
Mouctar Diakhaby,48036643,0,0,1,0,0,1,0,0,0,0,0,0,0,0,vale
Joaquín Salgado,2000272916,0,0,0,0,0,0,0,0,0,0,0,0,0,1,vale
Nico Serrano,67295206,0,0,0,0,0,0,0,1,0,1,1,1,1,1,vale
Sheldon Peltier,2000187635,0,1,0,1,0,0,1,0,0,0,0,0,0,0,vale
Aron Ehlers,2000194937,0,0,0,0,0,0,0,1,0,0,1,0,0,0,vale
Malcom,19229435,0,0,0,0,0,0,0,1,0,1,1,1,1,0,vale
Nicolas Cozza,49037761,0,0,1,1,0,0,0,0,0,0,0,0,0,0,vale
Rodri,67217524,0,0,0,0,0,1,0,0,1,0,0,0,0,0,vale
Cristhian Mosquera,2000030816,0,1,1,0,0,0,0,0,0,0,0,0,0,0,vale
Hugo Montañana,2000034349,0,0,1,1,0,0,1,0,0,1,0,0,1,0,vale
Georges Teixeira,2000187375,0,0,1,0,0,1,0,0,0,0,0,0,0,0,vale
Luís Pereira,2000188430,0,1,0,0,0,0,0,0,0,0,0,0,0,0,vale
Adrian,2000193185,0,0,0,0,0,0,0,0,0,0,0,1,1,1,vale
Damián Ribera,2000193186,0,0,0,0,0,0,0,0,1,0,0,1,1,0,vale
Josema,2000439264,0,1,1,0,1,1,0,1,1,0,0,0,0,0,vale
Pedro Javier López,2000202554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,vallecano
Nikola Colic,2000212623,0,1,1,0,0,0,0,0,0,0,0,0,0,0,vallecano
Ramón Santos,2000440896,0,1,1,0,0,1,0,0,0,0,0,0,0,0,vallecano
Xabier Gourgues,2000663362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,vallecano
Jordi,2000513013,0,0,1,1,0,0,1,0,0,0,0,0,0,0,vallecano
Bart Ramselaar,37045888,0,0,0,0,0,0,0,1,1,1,0,1,1,0,vallecano
Pierre Kunde,67211690,0,0,0,0,0,1,0,0,1,0,0,1,0,0,vallecano
Alberto Leon Fernández,2000631656,0,0,0,0,0,0,0,1,0,0,1,0,0,1,vallecano
Laure,2000631655,0,0,0,0,0,0,0,0,1,0,0,1,0,0,vallecano
Yann Karamoh,85144982,0,0,0,0,0,0,0,1,0,1,1,0,1,1,vallecano
Roberto,2000440887,0,0,0,0,0,0,0,0,0,0,1,1,0,1,vallecano
Manu Sánchez,67284340,0,0,0,1,0,0,1,0,0,0,0,0,0,0,vallecano
Silvan Hefti,98038279,0,1,1,0,0,0,0,0,0,0,0,0,0,0,vallecano
Eugenio,2000632614,0,0,0,0,0,0,0,1,0,0,1,0,0,1,vallecano
Uğur Özbay,2000432893,0,0,0,1,0,1,1,0,1,0,0,0,0,0,vallecano
Carlos Abraham,2000440884,0,1,1,0,0,1,0,0,1,0,0,0,0,0,vallecano
Juan Artola,67260216,0,0,0,0,0,0,0,1,1,1,1,1,1,1,vallecano
Mama Baldé,55070279,0,1,0,0,0,0,0,1,0,0,1,0,1,1,vallecano
Santi Comesaña,67224142,0,0,1,0,0,1,0,0,1,0,0,0,0,0,vallecano
Javi Martínez,67249495,0,0,0,0,0,1,0,0,1,0,0,1,0,0,vallecano
Gaizka Larrazabal,67256616,0,0,0,0,0,0,0,1,0,0,1,0,0,0,vallecano
Jon Moncayola,67267210,0,0,0,0,0,1,0,0,1,0,0,0,0,0,vallecano
Julio Villalba,79028819,0,0,0,0,0,0,0,0,0,0,1,1,0,1,vallecano
Álvaro García,89062864,0,0,1,0,0,1,0,0,1,0,0,0,0,0,vallecano
Samy Chouchane,2000010841,0,0,0,0,0,1,0,0,1,0,0,0,0,0,vallecano
Alex Hernando,2000197164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,vallecano
José Alberto Nieto,2000197171,0,0,0,0,0,0,0,0,1,1,0,1,1,0,vallecano
Mohamed Cissé,2000565877,0,0,0,0,0,0,0,0,0,0,1,0,0,1,vallecano
Rubén Blanco,67156610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,vigo
Andrejs Ciganiks,37075484,0,1,0,1,1,0,1,0,0,1,0,0,1,0,vigo
Luís Rodrigues,2000436535,0,0,1,0,0,1,0,0,1,0,0,0,0,0,vigo
Ricardo Graça,83107071,0,0,1,0,0,0,0,0,0,0,0,0,0,0,vigo
Aarón Martín,67196209,0,0,0,1,0,0,1,0,0,0,0,0,0,0,vigo
Antonio Blanco,67256515,0,0,0,0,0,1,0,0,1,0,0,0,0,0,vigo
Billy Gilmour,61078265,0,0,0,0,0,1,0,0,1,0,0,1,0,0,vigo
Christian Kouamé,43201838,0,0,0,0,0,0,0,0,0,0,1,0,1,1,vigo
Rodrigo Gogna,2000273938,0,0,0,0,0,0,0,0,1,0,0,1,1,0,vigo
Octavian Popescu,57175903,0,0,0,0,0,0,0,0,1,1,0,1,1,0,vigo
Yago Freitas,2000570843,0,0,0,0,0,0,0,0,0,0,1,1,1,1,vigo
Manu Morlanes,67228802,0,0,0,0,0,1,0,0,1,0,0,0,0,0,vigo
Gorka Alarcón,2000194477,0,0,0,0,0,0,0,1,0,0,1,1,0,0,vigo
Sergio Rico,67171745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,vigo
Germán,2000194475,0,0,1,0,0,0,0,0,1,0,0,0,0,0,vigo
Luis Garai,2000681737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,vigo
Ali Tweed,2000432931,0,0,1,0,0,0,0,0,1,0,0,0,0,0,vigo
Dawid Kownacki,96059679,0,0,0,0,0,0,0,1,0,1,1,0,1,1,vigo
Reiss Nelson,28107919,0,0,0,0,0,0,0,1,0,0,1,0,1,1,vigo
Timo Zaal,2000022712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,vigo
Unai Gómez,2000065899,0,0,0,0,0,0,0,0,1,0,0,0,0,0,vigo
Junior Esparragoza,2000179937,0,0,1,0,1,1,0,0,0,0,0,0,0,0,vigo
Emil Bohinen,53126104,0,0,0,0,0,0,0,0,1,0,1,1,0,0,vigo
Pedro Esperancinha,2000437963,0,1,1,1,0,0,0,0,0,0,0,0,0,0,vigo
Nino,2000511282,0,0,0,0,0,0,0,1,1,0,1,1,0,0,vigo
Emrah Ağın,2000244749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,villareal
Odilon Kossounou,93127195,0,1,1,0,1,1,0,0,1,0,0,0,0,0,villareal
Didier,2000509916,0,1,1,0,1,1,0,0,1,0,0,0,0,0,villareal
Iván Muñoz,67295020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,villareal
Oriol Busquets,67225653,0,0,1,0,0,1,0,0,1,0,0,0,0,0,villareal
Andrés Torres,2000628761,0,0,0,0,0,0,0,1,1,0,0,1,0,0,villareal
Luis Vicente,2000438000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,villareal
Samuel Chukwueze,67269484,0,0,0,0,0,0,0,1,0,0,1,0,1,0,villareal
Javi Ontiveros,67211745,0,0,0,0,0,0,0,1,0,1,1,1,1,0,villareal
Faustino,2000438001,0,0,0,0,0,0,0,0,0,0,1,1,0,1,villareal
Mohamed Cisse,2000509917,0,0,0,0,0,0,0,0,1,0,1,1,0,1,villareal
Carles,2000192884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,villareal
Dmytro Smalyukh,2000461897,0,1,1,1,0,0,0,0,0,0,0,0,0,0,villareal
Gianfranco Giuffrè,2000272929,0,0,0,0,0,0,0,1,0,0,1,0,0,0,villareal
Óliver Pueyo,2000569557,0,0,0,0,0,1,0,0,1,0,0,0,0,0,villareal
John Córdoba,2000416582,0,0,0,0,0,0,0,0,1,0,1,1,1,0,villareal
Abdul Mumin,27128916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,villareal
Maxence Caqueret,48044737,0,0,0,0,0,1,0,0,1,0,0,0,0,0,villareal
Alfonso Pedraza,67212046,0,0,0,1,0,0,1,0,0,1,0,0,1,0,villareal
Manu Morlanes,67228802,0,0,0,0,0,1,0,0,1,0,0,0,0,0,villareal
Fernando Niño,67258829,0,0,0,0,0,0,0,0,0,0,0,0,0,1,villareal
Francisco Conceição,83261140,0,0,0,0,0,0,0,1,0,1,1,0,1,0,villareal
Wanderson Bastos,2000410491,0,1,0,1,1,0,0,0,0,0,0,0,0,0,villareal
Yesinguer Vinasco,2000415655,0,0,0,0,0,0,0,0,1,0,0,1,0,1,villareal
José Vicente Muñoz,2000509912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,villareal
Álex,2000509919,0,0,0,0,0,0,0,1,0,0,1,0,0,1,villareal
Pablo,2000193992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,zaragoza
Óscar Gil,67227188,0,1,0,1,0,0,0,0,0,0,0,0,0,0,zaragoza
Alejandro Francés,67281886,0,1,1,1,0,0,0,0,0,0,0,0,0,0,zaragoza
Arkadiusz Marciniak,2000232548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,zaragoza
Alejandro Balde,67296654,0,0,0,1,0,0,1,1,0,1,0,0,1,0,zaragoza
Ismaïla Sarr,48042766,0,0,0,0,0,0,0,1,0,0,1,0,1,1,zaragoza
Francho,67278162,0,0,0,0,0,1,0,0,1,0,0,0,0,0,zaragoza
Dídac,2000437768,0,0,0,0,0,1,0,0,1,0,0,1,0,1,zaragoza
Ruben Vargas,98041215,0,0,0,0,0,0,0,1,0,1,1,0,1,0,zaragoza
Jorge Cañadas,2000511078,0,0,0,0,0,0,0,0,0,0,0,1,0,1,zaragoza
Fernando Silva,2000439540,0,0,0,0,0,0,0,1,0,0,1,0,0,1,zaragoza
Martín Merino,2000201919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,zaragoza
Eric Kahl,93142833,0,0,0,1,0,0,1,0,0,1,0,0,0,0,zaragoza
Renato Adriano,2000411533,0,0,0,0,0,0,0,0,1,0,0,0,0,0,zaragoza
Luis Carbonell,95078291,0,0,0,0,0,0,0,0,0,1,1,0,1,1,zaragoza
Javi Mas,2000511079,0,0,0,0,0,0,0,0,1,0,1,1,0,0,zaragoza
Quique Clemente,67246261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,zaragoza
Jesus Carrasco,2000439537,0,0,0,0,0,0,0,0,0,1,0,1,1,1,zaragoza
Malcom,19229435,0,0,0,0,0,0,0,1,0,1,1,1,1,0,zaragoza
Carles Aleñá,67213011,0,0,0,0,0,0,0,0,1,0,0,1,0,0,zaragoza
Marvin,67277459,0,1,0,0,1,0,0,1,0,1,1,0,0,0,zaragoza
Ander Imaz,2000439533,0,0,0,0,0,0,0,0,0,1,0,0,1,1,zaragoza
Francisco Jesús,2000511084,0,1,1,1,1,1,0,0,0,0,0,0,0,0,zaragoza
Vladimir Moldovan,2000570460,0,0,0,0,0,0,0,0,1,0,0,1,0,0,zaragoza
Jorge Tato,2000571897,0,0,0,0,0,0,0,0,0,0,1,0,0,1,zaragoza
