Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Dominik Kruzliak,63026929.0,14.0,9.62,7.5,6.17,9.33,6.83,13.0,14.25,leganes
Sebastián Cabrera,75036622.0,12.33,12.88,13.5,11.83,9.0,12.17,9.5,14.08,leganes
Ramiro Macagno,14157119.0,5.83,10.75,12.25,11.33,4.83,6.33,10.0,13.17,realhisp
Eduardo Sarriegi,2000438820.0,14.33,12.62,13.0,10.33,9.5,9.67,7.0,13.75,realhisp
Omar Rekik,91187786.0,13.0,11.25,14.5,12.0,10.0,11.67,12.0,13.17,realhisp
Benjamín Kuscevic,75032824.0,14.33,11.62,11.0,8.67,6.83,9.33,13.5,13.25,realhisp
Pablo Pérez,2000014927.0,9.0,13.25,15.25,12.67,10.67,12.83,8.0,12.42,realhisp
Valentín Delmás,2000192672.0,12.0,13.75,12.5,13.83,9.17,13.83,10.5,13.58,realhisp
Gavi,2000049413.0,6.67,13.75,14.0,15.67,13.0,15.0,8.0,12.33,realhisp
Jose Carlos,2000438639.0,10.67,14.0,15.5,13.83,12.0,15.5,6.5,11.83,realhisp
Abel Angulo,2000438635.0,12.83,12.12,11.0,13.67,12.0,11.33,9.0,12.83,realhisp
Alexis,2000438631.0,7.17,13.88,16.5,13.33,13.0,14.67,9.0,10.08,realhisp
Atanas Yordanov,2000215422.0,6.33,14.5,15.5,12.17,14.5,13.83,11.0,10.17,realhisp
Adrian Molina,2000570287.0,8.5,14.25,16.0,11.33,9.33,13.17,11.0,10.0,realhisp
Jairo,2000737759.0,5.67,10.75,12.0,7.67,4.33,6.0,6.0,9.83,realhisp
Fabio Blanco,2000034357.0,6.5,13.62,16.0,14.33,11.0,15.5,6.0,10.17,realhisp
Alfonso Miranda,2000629593.0,10.5,14.25,14.5,13.5,11.5,13.33,7.5,10.67,realhisp
Orel Mangala,18087973.0,12.0,14.88,13.75,12.67,11.0,14.0,10.0,13.83,realhisp
Mujaid Sadick,67249928.0,14.67,13.12,12.75,9.5,10.0,9.83,11.5,13.17,realhisp
Giovanni Cabrera,2000439549.0,4.33,14.25,14.0,10.33,13.67,11.0,11.0,12.5,realhisp
Ignatius Ganago,49045927.0,8.67,14.5,14.5,11.17,13.17,12.17,10.0,11.83,realhisp
Dragan Rosić,62167554.0,5.33,11.5,10.25,9.33,5.17,5.33,10.5,12.33,realhisp
Franjo Lazar,2000028271.0,10.33,11.5,14.75,12.0,9.67,10.33,5.5,10.58,realhisp
Txus Alba,2000048420.0,7.17,11.62,12.5,14.5,12.5,13.33,7.0,12.08,realhisp
Eiður Gauti Sigurpálsson,2000355767.0,5.17,13.88,16.0,8.67,7.83,15.0,12.5,10.17,realhisp
Martín Martínez,2000439252.0,6.5,12.88,12.5,13.0,12.0,13.5,11.5,11.33,realhisp
Marc Trives,2000439546.0,7.17,11.12,13.0,11.33,15.5,10.67,12.5,11.33,realhisp
Friday Opara,2000442249.0,12.0,13.0,11.5,11.33,7.17,10.33,9.0,13.08,realhisp
Kostyantyn Vivcharenko,71113673.0,12.0,13.5,14.5,10.5,10.83,12.83,9.5,13.92,realhisp
Talla Mendy,2000510695.0,10.83,13.0,15.0,8.0,6.67,8.17,5.5,12.83,realhisp
Joselito,2000510697.0,12.0,12.75,13.0,7.67,7.17,6.83,11.5,14.25,realhisp
Oumar Sangaré,2000629589.0,9.5,12.62,12.75,11.67,10.83,11.67,10.75,13.0,realhisp
Thibaut Courtois,18026122.0,7.0,8.75,4.5,14.0,5.67,11.67,14.0,15.17,rmdrd
Takehiro Tomiyasu,45095490.0,14.33,15.0,15.0,13.67,11.0,12.67,13.5,14.17,rmdrd
Boubacar Kamara,48043084.0,14.67,15.25,15.5,13.5,11.0,13.0,14.0,14.75,rmdrd
Éder Militão,19273276.0,14.67,15.25,15.0,12.33,11.0,12.33,14.0,14.67,rmdrd
Angeliño,28095342.0,12.33,13.25,12.5,14.33,12.67,13.67,7.5,13.83,rmdrd
Matías Zeiden,2000272732.0,11.67,15.0,14.0,14.67,13.17,16.67,9.5,14.42,rmdrd
Juan Martín Sancho,2000377686.0,8.33,14.5,17.5,14.67,13.0,16.33,12.0,12.0,rmdrd
Kylian Mbappé,85139014.0,4.33,15.25,19.0,15.67,18.67,17.67,8.0,14.83,rmdrd
Youri Tielemans,18077264.0,12.33,12.75,12.0,17.33,15.0,15.67,8.5,14.33,rmdrd
Raheem Sterling,28054109.0,9.0,14.25,14.5,15.0,15.33,15.33,8.5,14.33,rmdrd
Lê,2000410610.0,9.17,15.62,17.0,12.33,13.0,16.0,14.5,13.08,rmdrd
Vinícius Júnior,19302146.0,5.5,13.88,16.5,13.67,13.67,15.67,8.0,14.42,rmdrd
Francisco Mora,2000437769.0,6.67,14.62,8.0,7.67,5.17,5.5,9.75,12.5,rmdrd
Fabrice Mbassi,2000191910.0,14.33,15.5,14.5,14.17,8.5,13.67,7.0,14.0,rmdrd
Abderrahmane Sefrioui,2000433189.0,13.67,17.0,15.0,9.0,10.67,13.33,10.5,14.33,rmdrd
Boris Peters,2000506902.0,5.0,15.0,17.0,12.33,15.67,16.67,11.0,11.5,rmdrd
Zinho Vanheusden,18091405.0,15.33,13.25,13.0,14.67,11.0,10.67,15.0,14.0,rmdrd
Edmond Tapsoba,13196616.0,13.67,14.12,14.0,13.33,10.5,12.83,16.0,13.5,rmdrd
Jadon Sancho,28108490.0,6.0,13.5,16.0,17.0,15.33,16.67,9.0,12.0,rmdrd
Odsonne Edouard,48036880.0,7.0,13.75,12.5,11.67,15.67,14.33,13.5,11.83,rmdrd
Pedro Porro,67268221.0,11.67,15.0,16.0,14.67,13.83,15.67,8.5,13.5,rmdrd
Ciprian Trandafir,2000189363.0,10.83,14.5,15.5,12.0,11.0,12.83,9.5,11.83,rmdrd
Andrew Sinclair,2000432933.0,11.67,14.38,14.0,14.0,12.17,14.0,9.0,12.92,rmdrd
Isaac Guerra,2000439269.0,14.33,14.12,13.0,12.17,10.17,12.67,10.5,14.25,rmdrd
Roberto Bonilla,2000569765.0,7.5,16.0,14.0,14.17,12.17,15.83,15.5,13.67,rmdrd
Kim Christian Høyenhall,2000182998.0,6.67,12.5,10.5,8.0,4.67,8.33,8.5,11.0,rsana
Piotr Jabłoński,2000623979.0,12.0,14.5,15.0,8.67,10.0,12.0,6.0,13.5,rsana
William Saliba,49039004.0,13.67,15.5,15.0,11.33,10.33,11.33,15.5,14.0,rsana
Robin Le Normand,48037162.0,14.67,14.0,13.5,10.33,8.33,11.33,15.0,14.17,rsana
Brandon Williams,28115834.0,12.33,13.5,15.5,10.33,11.67,12.67,10.5,14.0,rsana
Renato Pereira,2000190646.0,12.0,15.0,13.0,12.67,9.67,11.33,11.0,13.83,rsana
Ignacio Vallina,2000570634.0,13.33,14.5,14.5,14.33,10.67,14.0,13.5,15.67,rsana
Ayrton Tallura,2000274550.0,7.0,14.0,13.5,17.0,11.0,17.33,8.5,12.33,rsana
Luka Bransteter,2000054638.0,6.33,14.25,15.0,13.0,15.0,13.67,13.0,13.67,rsana
Adam Hlozek,31041522.0,6.33,14.25,16.0,12.67,13.33,13.33,12.0,11.5,rsana
Tibo De Vos,2000663034.0,7.0,13.5,16.0,12.67,12.67,14.0,10.0,11.83,rsana
David Carmo,83111598.0,13.0,13.25,12.0,11.67,10.67,11.33,14.5,13.67,rsana
Lukas Mohr,2000432897.0,14.0,14.0,14.5,9.33,8.33,11.33,13.0,13.17,rsana
John Bueno,2000419425.0,9.0,17.5,14.0,15.33,14.67,16.33,6.5,12.5,rsana
Denis Zakaria,98034601.0,13.33,14.0,14.0,12.0,11.33,12.33,13.0,13.83,rsana
Sergi Pascual,2000196434.0,13.33,15.25,13.5,13.33,14.0,13.67,14.0,13.17,rsana
Mikel Oyarzábal,67220143.0,12.0,14.0,13.5,16.0,15.67,15.33,11.5,14.5,rsana
Matthias Hasa,2000568032.0,5.33,13.75,15.0,14.33,9.67,16.0,10.0,10.83,rsana
Gabriel Martinelli,19351309.0,6.0,13.25,16.0,14.33,13.67,14.67,13.0,14.33,rsana
Gaetano Oristanio,43425611.0,7.33,14.0,14.5,15.0,13.67,14.67,10.0,12.33,rsana
Álex Remiro,67183918.0,6.0,11.25,11.5,9.33,6.0,9.0,9.0,12.67,rsana
José Gragera,67263880.0,12.33,12.0,12.0,12.33,10.0,13.0,15.0,13.67,rsana
António Silva,83320135.0,15.33,14.0,17.0,11.33,8.67,7.33,13.5,12.5,rsana
Kai Ocaña,2000194470.0,8.33,15.0,15.5,10.0,10.33,14.0,10.5,12.83,rsana
Paweł Brzyski,2000433744.0,10.0,13.75,14.5,14.0,11.67,12.33,14.0,14.67,rsana
John Damiano,2000435431.0,13.67,13.75,13.0,9.67,8.0,10.67,6.5,16.17,rsana
Felipe,2000510074.0,8.0,15.25,13.0,10.67,12.33,11.67,12.0,12.33,rsana
Pablo,2000572050.0,8.67,15.0,15.5,12.67,12.0,14.67,10.0,9.83,rsana
Souza,2000607666.0,15.0,15.5,14.0,12.33,9.67,11.0,15.0,15.33,rsana
Koldo Valencia,2000663358.0,7.67,11.0,14.5,11.33,10.67,12.67,6.5,12.0,rsana
Scott Diaz,2000706461.0,9.33,11.0,13.5,11.67,11.0,12.0,11.0,14.0,rsana
Arijanet Murić,28108492.0,6.0,11.5,13.75,9.83,6.17,8.83,11.0,13.17,sevilla
0,29126231.0,12.67,13.12,13.0,11.83,10.83,12.33,7.0,13.25,sevilla
Emmanuel,2000569770.0,14.67,13.88,12.25,12.0,8.17,9.5,13.5,15.42,sevilla
José Marsà,67279755.0,14.0,14.5,15.5,13.0,9.67,12.0,13.0,13.67,sevilla
Rubén,2000510866.0,11.67,16.0,11.5,9.83,10.83,14.33,10.5,14.08,sevilla
Martín Zubimendi,67246385.0,13.0,13.5,12.5,13.67,10.0,14.33,13.0,13.67,sevilla
Joan Jordán,67187249.0,12.0,10.25,7.5,14.33,12.83,12.17,9.75,13.17,sevilla
Agustín,2000440745.0,8.17,14.12,15.5,12.83,11.83,11.33,9.5,12.58,sevilla
Isaac Lihadji,49048366.0,8.17,14.12,15.0,13.67,12.33,14.33,7.5,12.67,sevilla
Raphinha,19242277.0,9.0,11.5,14.0,15.0,14.33,15.67,7.5,12.83,sevilla
Munir,67174735.0,5.17,11.12,11.0,15.33,14.5,14.33,7.5,12.5,sevilla
José María Noguera,2000438352.0,14.33,14.25,14.0,11.67,8.0,12.33,13.5,14.0,sevilla
Valeri Gavazov,2000215456.0,6.83,11.62,15.0,13.5,11.83,15.0,6.0,9.92,sevilla
Gonçalo Ramos,83209468.0,6.0,12.75,12.5,14.83,15.0,13.33,14.0,13.25,sevilla
Federico Real,2000193194.0,15.5,13.5,13.75,10.33,8.0,11.33,7.0,14.42,sevilla
Dario Maresic,16170605.0,13.0,14.75,13.5,13.0,7.67,12.33,14.0,13.5,sevilla
Rogelinho,2000439844.0,3.67,10.75,16.0,13.67,11.33,13.67,9.0,10.5,sevilla
Lucas Ocampos,14031132.0,4.67,11.38,11.5,12.83,14.33,13.5,12.0,13.42,sevilla
Mads Pedersen,27088224.0,11.67,12.25,13.0,11.67,10.17,12.67,5.0,12.75,sevilla
Jordan Henderson,28005568.0,14.33,8.75,5.5,13.0,12.33,12.33,10.5,16.33,sevilla
Koke,67047092.0,14.33,8.25,4.0,14.67,14.83,14.33,8.25,16.25,sevilla
Óliver,67169689.0,8.33,8.62,8.0,14.83,12.0,14.83,5.0,12.58,sevilla
Rasmus Højlund,27160181.0,4.0,12.25,14.0,9.67,12.67,12.67,14.5,12.33,sevilla
Andri Fannar Sigurgeirsson,2000439839.0,13.67,13.0,13.25,10.67,8.67,8.83,12.0,14.08,sevilla
Alvaro,2000510252.0,9.0,16.0,15.0,16.83,12.67,16.17,12.5,13.33,sevilla
Sebastián,2000569766.0,8.33,12.62,15.0,13.33,12.17,11.5,13.0,13.0,sevilla
Gautier Larsonneur,85133818.0,6.33,12.88,11.5,11.17,5.83,11.17,7.0,13.42,vale
Enrico Brancadori,2000436507.0,16.33,16.5,16.0,13.67,11.33,13.33,17.5,14.67,vale
Rubén Iranzo,2000032467.0,15.33,15.25,15.0,12.83,11.5,11.17,15.0,13.42,vale
Urko González de Zárate,2000058330.0,14.0,12.75,15.0,10.67,6.0,9.0,14.5,11.83,vale
0,28100123.0,14.33,14.75,15.5,9.5,8.83,11.67,11.0,14.33,vale
José Gayà,67178177.0,13.67,13.25,14.0,14.67,13.0,14.67,5.5,14.67,vale
Morten Thorsby,53098756.0,13.0,14.12,13.5,12.0,12.83,10.0,14.0,14.25,vale
Orkun Kökçü,37061602.0,6.33,14.25,13.5,14.0,12.67,14.67,7.5,13.17,vale
Sérgio Mané,2000507867.0,8.33,13.75,13.5,15.67,12.33,14.67,10.0,13.0,vale
Bartol Barišić,24065111.0,5.0,13.5,12.0,11.67,15.67,14.33,15.0,14.0,vale
Gabriel Jesus,19220266.0,7.33,13.5,14.5,15.0,15.33,15.33,11.0,13.5,vale
Predrag Rajković,62076152.0,8.0,12.12,9.75,8.83,9.0,9.17,8.25,13.08,vale
Ivo Gujinović,2000565341.0,14.67,15.5,14.0,9.17,9.17,10.17,10.5,16.0,vale
Mouctar Diakhaby,48036643.0,14.33,13.88,12.5,10.83,8.5,10.33,15.5,14.25,vale
Joaquín Salgado,2000272916.0,4.0,13.25,16.5,11.33,16.0,14.33,9.5,11.0,vale
Nico Serrano,67295206.0,6.5,13.0,15.0,13.33,13.0,15.67,12.0,10.33,vale
Sheldon Peltier,2000187635.0,11.0,14.75,15.25,11.33,10.0,13.5,13.0,14.25,vale
Aron Ehlers,2000194937.0,8.17,13.38,15.5,14.33,11.83,14.0,9.0,13.17,vale
Malcom,19229435.0,4.5,13.5,15.0,16.0,13.33,15.67,7.5,12.33,vale
Nicolas Cozza,49037761.0,13.33,14.5,13.0,12.33,11.33,12.0,11.5,13.17,vale
Rodri,67217524.0,13.67,12.5,12.5,13.33,11.33,13.0,13.5,13.83,vale
Cristhian Mosquera,2000030816.0,12.67,13.88,13.0,10.17,7.83,8.33,13.5,12.42,vale
Hugo Montañana,2000034349.0,12.0,12.62,14.5,12.5,8.83,13.67,12.0,11.92,vale
Georges Teixeira,2000187375.0,13.33,13.38,13.0,10.5,7.67,9.17,15.0,13.42,vale
Luís Pereira,2000188430.0,14.67,14.62,13.0,11.5,9.5,11.0,8.5,15.0,vale
Adrian,2000193185.0,7.33,13.62,12.0,13.5,14.0,14.5,6.75,13.75,vale
Damián Ribera,2000193186.0,7.67,13.12,14.5,15.67,13.33,16.0,8.0,13.42,vale
Josema,2000439264.0,13.0,14.0,12.5,7.67,8.33,8.67,11.5,14.83,vale
Pedro Javier López,2000202554.0,5.17,12.25,10.5,6.67,5.5,7.33,9.25,13.25,vallecano
Nikola Colic,2000212623.0,14.67,13.88,13.0,8.83,7.5,11.0,11.0,14.75,vallecano
Ramón Santos,2000440896.0,13.0,14.0,14.75,10.0,7.0,9.5,12.5,13.25,vallecano
Xabier Gourgues,2000663362.0,12.33,13.25,13.5,8.33,9.33,10.0,15.0,14.5,vallecano
Jordi,2000513013.0,14.33,13.62,13.75,12.33,8.33,11.67,13.0,13.25,vallecano
Bart Ramselaar,37045888.0,8.83,12.5,13.5,13.33,11.83,14.33,10.5,13.42,vallecano
Pierre Kunde,67211690.0,11.83,13.12,12.0,11.33,12.5,10.33,10.0,12.83,vallecano
Alberto Leon Fernández,2000631656.0,6.33,12.75,17.0,11.5,10.17,12.5,9.5,9.75,vallecano
Laure,2000631655.0,8.83,12.5,11.5,13.67,11.17,15.5,6.5,14.17,vallecano
Yann Karamoh,85144982.0,5.0,11.12,15.0,12.33,12.83,13.0,11.0,9.5,vallecano
Roberto,2000440887.0,5.67,14.25,15.5,15.67,16.33,14.0,8.0,11.92,vallecano
Manu Sánchez,67284340.0,12.67,12.5,14.0,10.0,10.17,9.83,10.0,13.75,vallecano
Silvan Hefti,98038279.0,13.33,13.0,13.0,10.0,9.83,9.83,11.0,12.75,vallecano
Eugenio,2000632614.0,6.67,13.25,16.0,11.67,11.33,12.33,7.5,12.08,vallecano
Uğur Özbay,2000432893.0,12.0,13.75,12.0,8.67,8.0,7.67,12.0,12.17,vallecano
Carlos Abraham,2000440884.0,13.33,12.75,11.5,9.33,8.83,10.0,9.0,14.42,vallecano
Juan Artola,67260216.0,10.0,9.75,13.0,12.83,11.67,12.67,7.5,11.42,vallecano
Mama Baldé,55070279.0,7.83,11.62,14.0,11.67,10.0,11.33,8.5,10.67,vallecano
Santi Comesaña,67224142.0,12.0,11.0,11.75,12.33,11.33,11.0,12.0,12.92,vallecano
Javi Martínez,67249495.0,8.5,12.25,11.0,14.0,11.17,12.67,9.5,12.08,vallecano
Gaizka Larrazabal,67256616.0,8.33,13.0,13.5,12.83,11.17,11.83,9.5,11.67,vallecano
Jon Moncayola,67267210.0,12.17,11.88,12.5,12.33,10.17,11.0,11.0,13.17,vallecano
Julio Villalba,79028819.0,5.17,12.62,12.0,13.0,12.83,12.67,12.0,13.17,vallecano
Álvaro García,89062864.0,14.33,9.88,11.5,11.17,7.17,9.67,10.5,12.08,vallecano
Samy Chouchane,2000010841.0,11.67,10.38,13.0,9.33,8.5,11.0,7.5,11.92,vallecano
Alex Hernando,2000197164.0,5.17,9.25,12.0,6.0,5.17,3.0,6.75,13.25,vallecano
José Alberto Nieto,2000197171.0,8.17,12.5,12.5,13.0,13.5,15.67,7.5,12.42,vallecano
Mohamed Cissé,2000565877.0,7.33,14.5,15.5,11.33,14.0,14.0,9.0,12.17,vallecano
Rubén Blanco,67156610.0,6.5,11.25,10.5,10.67,6.5,7.5,7.75,13.08,vigo
Andrejs Ciganiks,37075484.0,12.0,13.12,12.0,12.17,9.67,11.67,9.5,11.08,vigo
Luís Rodrigues,2000436535.0,15.0,13.75,11.0,12.0,8.0,12.33,11.5,14.0,vigo
Ricardo Graça,83107071.0,13.67,13.75,13.5,11.0,11.33,11.67,12.5,12.83,vigo
Aarón Martín,67196209.0,13.33,11.12,14.0,12.17,12.17,12.67,8.0,14.17,vigo
Antonio Blanco,67256515.0,14.17,14.12,13.75,13.0,12.17,11.67,10.5,14.25,vigo
Billy Gilmour,61078265.0,9.83,10.25,12.0,14.0,13.33,13.67,8.0,14.25,vigo
Christian Kouamé,43201838.0,4.67,13.62,16.0,13.67,14.67,13.17,12.0,13.58,vigo
Rodrigo Gogna,2000273938.0,9.17,13.75,12.0,15.33,13.5,16.0,12.0,14.33,vigo
Octavian Popescu,57175903.0,10.0,13.38,14.0,14.67,12.17,14.33,9.5,11.83,vigo
Yago Freitas,2000570843.0,4.33,14.75,16.0,13.33,15.33,14.67,7.0,11.17,vigo
Manu Morlanes,67228802.0,14.5,13.88,14.0,13.67,10.33,12.17,8.5,12.75,vigo
Gorka Alarcón,2000194477.0,6.0,14.75,15.0,12.33,11.83,14.0,11.0,9.67,vigo
Sergio Rico,67171745.0,5.33,8.25,4.75,9.33,6.5,6.0,9.5,12.67,vigo
Germán,2000194475.0,12.0,14.75,13.0,9.0,8.5,8.83,15.5,13.5,vigo
Luis Garai,2000681737.0,6.0,13.75,16.0,10.33,10.0,13.33,9.0,10.33,vigo
Ali Tweed,2000432931.0,13.33,12.5,13.0,8.67,7.17,7.5,15.5,13.5,vigo
Dawid Kownacki,96059679.0,7.33,12.88,13.5,12.33,14.0,11.0,12.5,13.33,vigo
Reiss Nelson,28107919.0,7.67,12.5,14.5,13.17,11.5,14.5,5.5,10.83,vigo
Timo Zaal,2000022712.0,14.0,13.38,15.0,8.5,6.33,6.0,15.5,12.42,vigo
Unai Gómez,2000065899.0,10.83,10.88,13.5,13.0,11.0,12.17,7.0,11.08,vigo
Junior Esparragoza,2000179937.0,14.0,14.0,12.5,10.17,7.17,7.33,11.0,13.75,vigo
Emil Bohinen,53126104.0,7.83,12.88,13.5,14.5,12.5,13.33,8.5,11.92,vigo
Pedro Esperancinha,2000437963.0,12.33,15.25,12.25,8.67,6.33,8.17,10.5,14.58,vigo
Nino,2000511282.0,6.67,11.75,13.0,13.5,12.33,14.0,11.5,11.67,vigo
Emrah Ağın,2000244749.0,6.83,12.38,11.25,9.33,6.17,6.5,8.5,14.17,villareal
Odilon Kossounou,93127195.0,13.0,12.75,14.25,9.83,10.33,9.0,15.0,13.33,villareal
Didier,2000509916.0,14.0,15.75,15.0,11.0,10.67,11.0,12.5,14.17,villareal
Iván Muñoz,67295020.0,14.67,13.12,14.0,9.33,10.5,8.83,14.5,13.0,villareal
Oriol Busquets,67225653.0,14.17,13.5,13.5,14.67,11.17,13.0,13.5,13.83,villareal
Andrés Torres,2000628761.0,8.67,13.75,15.0,16.33,12.33,16.33,10.5,11.5,villareal
Luis Vicente,2000438000.0,15.0,16.0,14.5,13.33,12.67,14.67,6.5,14.17,villareal
Samuel Chukwueze,67269484.0,8.83,14.0,16.0,15.33,12.67,17.33,9.5,12.33,villareal
Javi Ontiveros,67211745.0,8.33,12.5,14.5,15.33,14.67,15.33,5.0,11.67,villareal
Faustino,2000438001.0,5.67,15.75,17.0,14.0,17.0,15.33,7.5,11.67,villareal
Mohamed Cisse,2000509917.0,6.0,13.5,15.0,13.17,17.0,13.33,8.5,11.08,villareal
Carles,2000192884.0,5.17,12.38,10.5,6.67,4.67,5.67,7.75,12.83,villareal
Dmytro Smalyukh,2000461897.0,15.33,14.25,13.5,10.67,9.5,11.67,11.5,14.0,villareal
Gianfranco Giuffrè,2000272929.0,6.5,13.12,15.0,12.0,11.17,15.33,11.0,11.17,villareal
Óliver Pueyo,2000569557.0,13.67,13.62,12.25,14.67,10.33,13.17,6.75,14.5,villareal
John Córdoba,2000416582.0,9.33,15.25,14.0,12.83,10.5,14.5,12.5,11.67,villareal
Abdul Mumin,27128916.0,15.33,14.75,14.5,14.0,9.67,10.0,15.0,13.0,villareal
Maxence Caqueret,48044737.0,14.67,13.0,11.5,14.67,11.5,14.5,6.25,13.17,villareal
Alfonso Pedraza,67212046.0,12.33,12.75,12.5,11.33,12.83,12.33,11.5,13.92,villareal
Manu Morlanes,67228802.0,14.5,13.88,14.0,13.67,10.33,12.17,8.5,12.75,villareal
Fernando Niño,67258829.0,8.0,11.88,13.0,12.0,15.33,12.67,16.5,13.58,villareal
Francisco Conceição,83261140.0,5.83,12.12,13.5,15.0,13.17,15.33,6.0,12.33,villareal
Wanderson Bastos,2000410491.0,12.0,14.0,14.5,8.0,6.33,11.17,12.0,13.42,villareal
Yesinguer Vinasco,2000415655.0,5.17,13.88,13.0,14.33,12.83,13.33,12.0,11.33,villareal
José Vicente Muñoz,2000509912.0,6.17,11.5,12.25,7.67,4.17,4.5,7.0,11.83,villareal
Álex,2000509919.0,4.5,12.38,15.5,10.33,9.0,12.33,8.5,12.5,villareal
Pablo,2000193992.0,5.67,13.0,13.0,7.67,4.33,6.0,8.5,13.17,zaragoza
Óscar Gil,67227188.0,13.33,13.88,16.0,11.83,9.17,9.33,8.5,13.08,zaragoza
Alejandro Francés,67281886.0,14.33,14.5,14.0,11.5,9.83,11.17,12.5,14.25,zaragoza
Arkadiusz Marciniak,2000232548.0,14.67,15.62,14.25,9.5,8.33,7.83,14.5,12.5,zaragoza
Alejandro Balde,67296654.0,11.0,13.75,14.0,11.67,10.5,13.33,9.0,12.75,zaragoza
Ismaïla Sarr,48042766.0,5.83,13.5,15.5,12.33,13.33,13.0,7.5,12.17,zaragoza
Francho,67278162.0,13.0,13.12,13.25,12.67,12.33,13.0,9.5,12.83,zaragoza
Dídac,2000437768.0,9.0,13.25,12.5,12.67,12.33,15.33,12.5,14.5,zaragoza
Ruben Vargas,98041215.0,8.33,13.38,14.0,14.0,13.33,14.0,9.5,12.42,zaragoza
Jorge Cañadas,2000511078.0,6.33,15.0,14.0,13.17,13.33,15.5,13.5,10.83,zaragoza
Fernando Silva,2000439540.0,5.17,15.38,17.5,12.0,13.17,15.0,10.0,12.92,zaragoza
Martín Merino,2000201919.0,5.17,10.62,4.75,7.5,3.67,3.17,8.5,12.0,zaragoza
Eric Kahl,93142833.0,12.0,13.88,14.5,11.17,10.33,12.5,10.0,12.92,zaragoza
Renato Adriano,2000411533.0,11.67,14.75,13.25,13.33,11.67,11.33,10.0,13.25,zaragoza
Luis Carbonell,95078291.0,8.0,13.25,13.5,14.0,14.17,14.33,7.5,11.33,zaragoza
Javi Mas,2000511079.0,11.33,13.75,13.25,16.0,12.0,15.33,11.0,13.5,zaragoza
Quique Clemente,67246261.0,14.0,13.12,14.25,13.83,10.33,13.17,12.0,13.67,zaragoza
Jesus Carrasco,2000439537.0,4.0,12.25,15.0,11.67,9.67,13.0,9.5,10.0,zaragoza
Malcom,19229435.0,4.5,13.5,15.0,16.0,13.33,15.67,7.5,12.33,zaragoza
Carles Aleñá,67213011.0,6.5,11.88,12.5,16.67,13.17,14.33,9.0,13.0,zaragoza
Marvin,67277459.0,5.33,11.75,15.0,12.5,9.83,12.5,6.0,9.67,zaragoza
Ander Imaz,2000439533.0,4.33,13.5,16.0,12.0,9.83,14.0,6.0,9.75,zaragoza
Francisco Jesús,2000511084.0,12.67,13.38,11.5,9.83,9.17,11.67,11.0,11.42,zaragoza
Vladimir Moldovan,2000570460.0,11.17,13.88,12.0,13.17,11.67,14.17,13.0,12.33,zaragoza
Jorge Tato,2000571897.0,5.33,13.75,16.5,8.67,13.0,10.67,10.5,11.42,zaragoza
