Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling,Team
Nino,2000511282.0,15.0,14.33,8.0,9.75,14.25,11.33,13.17,14.5,9.75,13.0,12.25,10.62,13.3,8.17,13.12,13.17,14.5,13.0,10.5,10.33,9.0,vigo
Andrés Torres,2000628761.0,12.0,13.0,9.0,12.5,18.0,14.33,15.33,13.0,12.5,15.5,12.0,10.25,14.0,10.67,14.5,12.67,14.0,17.5,13.0,13.33,8.0,villareal
Javi Ontiveros,67211745.0,4.0,13.0,6.0,11.5,15.5,13.33,15.67,11.5,11.5,16.0,14.0,11.0,13.4,10.67,15.25,11.67,14.0,15.5,11.0,15.33,8.0,villareal
Faustino,2000438001.0,5.0,11.67,10.0,12.0,16.0,14.33,14.33,11.5,12.0,15.5,14.5,11.75,12.8,10.33,17.0,12.33,16.0,16.0,14.0,15.0,4.0,villareal
Mohamed Cisse,2000509917.0,5.0,12.5,12.0,10.75,13.25,12.67,12.17,11.25,10.75,13.5,13.75,9.38,12.4,9.17,14.88,12.0,18.5,13.5,12.0,13.33,7.0,villareal
John Córdoba,2000416582.0,17.0,14.17,8.0,9.0,15.5,13.67,12.33,15.0,9.0,15.25,10.0,12.5,14.2,9.17,15.0,14.17,12.5,14.0,15.25,11.83,11.0,villareal
Yesinguer Vinasco,2000415655.0,14.0,12.5,10.0,10.0,14.75,13.0,13.17,13.75,10.0,13.5,11.75,10.62,13.4,8.0,14.5,12.33,16.5,14.75,14.75,13.5,5.0,villareal
Dídac,2000437768.0,10.0,12.33,15.0,11.0,15.5,15.0,10.67,14.0,11.0,15.5,12.5,14.0,13.6,10.67,12.0,14.0,14.0,14.0,12.0,12.67,8.0,zaragoza
Jorge Cañadas,2000511078.0,14.0,11.5,13.0,10.0,16.5,15.0,12.0,11.0,10.0,14.75,12.0,10.5,13.0,9.83,15.25,12.17,13.5,13.5,15.25,13.33,3.0,zaragoza
Javi Mas,2000511079.0,11.0,14.5,11.0,13.25,15.75,16.0,12.0,12.75,13.25,14.5,13.75,13.25,15.2,13.17,14.25,13.67,12.5,13.75,13.5,10.67,10.0,zaragoza
Jesus Carrasco,2000439537.0,11.0,12.0,8.0,8.0,12.5,10.67,10.67,12.5,8.0,13.0,8.5,10.0,11.8,6.0,14.0,11.33,12.0,11.0,10.5,8.33,5.0,zaragoza
Malcom,19229435.0,7.0,14.0,8.0,10.0,16.0,15.33,15.0,12.0,10.0,16.0,12.0,10.25,14.6,7.83,15.5,13.0,16.0,15.5,12.5,14.0,3.0,zaragoza
Carles Aleñá,67213011.0,11.0,13.83,7.0,12.5,15.75,14.0,15.17,12.75,12.5,13.5,13.75,12.62,14.2,9.67,12.5,12.67,11.5,16.25,12.75,13.17,6.0,zaragoza
Vladimir Moldovan,2000570460.0,15.0,13.33,11.0,11.5,15.75,13.83,12.17,15.0,11.5,12.75,12.0,10.12,13.7,11.0,13.5,14.33,13.0,14.25,14.5,13.0,11.5,zaragoza
